frame_id,timestamp_ms,x1,y1,x2,y2,status,track_state,occlusion_age,detector_source,x_cam,y_cam,z_cam,x_world,y_world,z_world,conf,x_world_raw,y_world_raw,z_world_raw,x_world_filt,y_world_filt,z_world_filt,sigma_x,sigma_y,sigma_z,mu_stationary,gate_d2
304,10143,574.83,445.12,901.05,709.70,detected,CONFIRMED,0,blue_hsv_shape,-0.3089,-0.0302,1.7429,1.4197,0.3071,0.3250,0.874,1.4450,0.3089,0.3250,1.4197,0.3071,0.3250,0.0405,0.0405,0.0405,0.529,0.3412
305,10177,566.92,438.40,906.30,699.54,detected,CONFIRMED,0,blue_hsv_shape,-0.3135,-0.0424,1.7604,1.4270,0.3040,0.3250,0.876,1.4663,0.3135,0.3250,1.4270,0.3040,0.3250,0.0404,0.0404,0.0404,0.563,0.3072
306,10210,560.99,433.91,909.40,693.30,detected,CONFIRMED,0,blue_hsv_shape,-0.3171,-0.0500,1.7712,1.4362,0.3023,0.3250,0.876,1.4796,0.3171,0.3250,1.4362,0.3023,0.3250,0.0404,0.0404,0.0404,0.595,0.2501
307,10244,556.30,431.13,916.08,689.93,detected,CONFIRMED,0,blue_hsv_shape,-0.3166,-0.0541,1.7772,1.4458,0.3011,0.3250,0.880,1.4868,0.3166,0.3250,1.4458,0.3011,0.3250,0.0403,0.0403,0.0403,0.611,0.1673
308,10277,553.28,429.61,921.94,689.38,detected,CONFIRMED,0,blue_hsv_shape,-0.3147,-0.0548,1.7782,1.4546,0.3000,0.3250,0.880,1.4880,0.3147,0.3250,1.4546,0.3000,0.3250,0.0403,0.0403,0.0403,0.614,0.0845
309,10310,551.69,428.82,929.97,689.69,detected,CONFIRMED,0,blue_hsv_shape,-0.3101,-0.0545,1.7777,1.4623,0.2986,0.3250,0.884,1.4874,0.3101,0.3250,1.4623,0.2986,0.3250,0.0402,0.0402,0.0402,0.609,0.0392
310,10344,550.91,429.11,938.34,699.64,detected,CONFIRMED,0,blue_hsv_shape,-0.3021,-0.0423,1.7603,1.4651,0.2962,0.3250,0.878,1.4663,0.3021,0.3250,1.4651,0.2962,0.3250,0.0402,0.0402,0.0402,0.617,0.0550
311,10377,550.38,429.11,943.15,706.59,detected,CONFIRMED,0,blue_hsv_shape,-0.2973,-0.0340,1.7484,1.4648,0.2934,0.3250,0.879,1.4517,0.2973,0.3250,1.4648,0.2934,0.3250,0.0402,0.0402,0.0402,0.637,0.0672
312,10410,550.43,428.57,950.63,705.54,detected,CONFIRMED,0,blue_hsv_shape,-0.2922,-0.0353,1.7503,1.4647,0.2903,0.3250,0.871,1.4540,0.2922,0.3250,1.4647,0.2903,0.3250,0.0402,0.0402,0.0402,0.652,0.0022
313,10444,550.56,438.67,957.58,701.01,detected,CONFIRMED,0,blue_hsv_shape,-0.2883,-0.0408,1.7581,1.4662,0.2870,0.3250,0.851,1.4636,0.2883,0.3250,1.4662,0.2870,0.3250,0.0404,0.0404,0.0404,0.656,0.0170
314,10477,550.87,435.06,965.09,697.84,detected,CONFIRMED,0,blue_hsv_shape,-0.2836,-0.0447,1.7637,1.4686,0.2836,0.3250,0.859,1.4704,0.2836,0.3250,1.4686,0.2836,0.3250,0.0405,0.0405,0.0405,0.654,0.0045
315,10510,551.11,432.56,972.00,695.88,detected,CONFIRMED,0,blue_hsv_shape,-0.2790,-0.0471,1.7672,1.4714,0.2799,0.3250,0.854,1.4746,0.2790,0.3250,1.4714,0.2799,0.3250,0.0406,0.0406,0.0406,0.650,0.0024
316,10544,551.11,430.85,975.76,694.75,detected,CONFIRMED,0,blue_hsv_shape,-0.2765,-0.0485,1.7692,1.4741,0.2764,0.3250,0.854,1.4770,0.2765,0.3250,1.4741,0.2764,0.3250,0.0406,0.0406,0.0406,0.647,0.0009
317,10577,550.91,429.81,981.94,694.64,detected,CONFIRMED,0,blue_hsv_shape,-0.2723,-0.0487,1.7694,1.4765,0.2728,0.3250,0.844,1.4773,0.2723,0.3250,1.4765,0.2728,0.3250,0.0408,0.0408,0.0408,0.645,0.0003
318,10611,638.97,456.09,990.58,712.20,detected,CONFIRMED,0,blue_hsv_shape,-0.2009,-0.0280,1.7399,1.4713,0.2558,0.3250,0.931,1.4413,0.2009,0.3250,1.4713,0.2558,0.3250,0.0404,0.0404,0.0404,0.565,0.2237
319,10644,687.41,468.55,996.47,720.00,detected,CONFIRMED,0,blue_hsv_shape,-0.1621,-0.0190,1.7270,1.4641,0.2346,0.3250,0.877,1.4256,0.1621,0.3250,1.4641,0.2346,0.3250,0.0403,0.0403,0.0403,0.440,0.2771
320,10677,722.29,475.46,1000.92,708.01,detected,CONFIRMED,0,blue_hsv_shape,-0.1364,-0.0333,1.7474,1.4619,0.2103,0.3250,0.926,1.4505,0.1364,0.3250,1.4619,0.2103,0.3250,0.0401,0.0401,0.0401,0.289,0.5745
321,10711,740.42,479.29,1002.22,700.22,detected,CONFIRMED,0,blue_hsv_shape,-0.1237,-0.0427,1.7609,1.4631,0.1870,0.3250,0.926,1.4669,0.1237,0.3250,1.4631,0.1870,0.3250,0.0399,0.0399,0.0399,0.159,0.3493
322,10744,753.88,482.18,1004.18,709.60,detected,CONFIRMED,0,blue_hsv_shape,-0.1121,-0.0315,1.7449,1.4606,0.1654,0.3250,0.877,1.4474,0.1121,0.3250,1.4606,0.1654,0.3250,0.0399,0.0399,0.0399,0.057,0.3378
323,10777,762.00,482.91,1009.02,717.82,detected,CONFIRMED,0,blue_hsv_shape,-0.1024,-0.0218,1.7310,1.4553,0.1450,0.3250,0.876,1.4305,0.1024,0.3250,1.4553,0.1450,0.3250,0.0400,0.0400,0.0400,0.000,0.2826
324,10811,766.33,482.22,1013.74,723.61,detected,CONFIRMED,0,blue_hsv_shape,-0.0957,-0.0151,1.7214,1.4479,0.1259,0.3250,0.925,1.4188,0.0957,0.3250,1.4479,0.1259,0.3250,0.0398,0.0398,0.0398,0.000,0.1893
325,10844,772.25,481.72,1020.36,726.84,detected,CONFIRMED,0,blue_hsv_shape,-0.0869,-0.0114,1.7161,1.4402,0.1082,0.3250,0.926,1.4123,0.0869,0.3250,1.4402,0.1082,0.3250,0.0397,0.0397,0.0397,0.000,0.1186
326,10878,774.00,480.96,1023.79,728.46,detected,CONFIRMED,0,blue_hsv_shape,-0.0832,-0.0095,1.7134,1.4329,0.0928,0.3250,0.924,1.4090,0.0832,0.3250,1.4329,0.0928,0.3250,0.0396,0.0396,0.0396,0.000,0.0501
327,10911,773.56,478.99,1029.26,712.37,detected,CONFIRMED,0,blue_hsv_shape,-0.0809,-0.0283,1.7403,1.4326,0.0797,0.3250,0.927,1.4418,0.0809,0.3250,1.4326,0.0797,0.3250,0.0395,0.0395,0.0395,0.000,0.1946
328,10944,777.90,478.18,1035.57,702.41,detected,CONFIRMED,0,blue_hsv_shape,-0.0741,-0.0402,1.7573,1.4365,0.0678,0.3250,0.925,1.4626,0.0741,0.3250,1.4365,0.0678,0.3250,0.0394,0.0394,0.0394,0.000,0.1805
329,10978,782.66,477.97,1043.02,696.32,detected,CONFIRMED,0,blue_hsv_shape,-0.0660,-0.0476,1.7678,1.4425,0.0566,0.3250,0.926,1.4754,0.0660,0.3250,1.4425,0.0566,0.3250,0.0394,0.0394,0.0394,0.000,0.1539
330,11011,787.71,478.11,1050.11,693.89,detected,CONFIRMED,0,blue_hsv_shape,-0.0576,-0.0506,1.7721,1.4490,0.0462,0.3250,0.922,1.4806,0.0576,0.3250,1.4490,0.0462,0.3250,0.0394,0.0394,0.0394,0.000,0.0961
331,11044,789.90,478.28,1054.28,692.91,detected,CONFIRMED,0,blue_hsv_shape,-0.0532,-0.0518,1.7738,1.4552,0.0371,0.3250,0.922,1.4827,0.0532,0.3250,1.4552,0.0371,0.3250,0.0394,0.0394,0.0394,0.000,0.0896
332,11078,796.49,478.37,1059.95,692.30,detected,CONFIRMED,0,blue_hsv_shape,-0.0446,-0.0525,1.7749,1.4611,0.0284,0.3250,0.924,1.4840,0.0446,0.3250,1.4611,0.0284,0.3250,0.0393,0.0393,0.0393,0.000,0.0598
333,11111,802.98,478.43,1065.79,692.30,detected,CONFIRMED,0,blue_hsv_shape,-0.0359,-0.0525,1.7749,1.4663,0.0201,0.3250,0.924,1.4840,0.0359,0.3250,1.4663,0.0201,0.3250,0.0393,0.0393,0.0393,0.000,0.0423
334,11144,809.43,479.09,1072.71,701.92,detected,CONFIRMED,0,blue_hsv_shape,-0.0263,-0.0409,1.7582,1.4671,0.0118,0.3250,0.924,1.4637,0.0263,0.3250,1.4671,0.0118,0.3250,0.0393,0.0393,0.0393,0.025,0.0787
335,11178,818.64,479.13,1079.53,708.25,detected,CONFIRMED,0,blue_hsv_shape,-0.0151,-0.0333,1.7474,1.4652,0.0032,0.3250,0.923,1.4505,0.0151,0.3250,1.4652,0.0032,0.3250,0.0393,0.0393,0.0393,0.052,0.0728
336,11211,823.55,478.87,1082.81,712.18,detected,CONFIRMED,0,blue_hsv_shape,-0.0094,-0.0286,1.7408,1.4619,-0.0046,0.3250,0.923,1.4424,0.0094,0.3250,1.4619,-0.0046,0.3250,0.0393,0.0393,0.0393,0.084,0.0825
337,11245,828.85,478.53,1087.09,714.41,detected,CONFIRMED,0,blue_hsv_shape,-0.0028,-0.0260,1.7370,1.4580,-0.0119,0.3250,0.923,1.4378,0.0028,0.3250,1.4580,-0.0119,0.3250,0.0393,0.0393,0.0393,0.115,0.0667
338,11278,834.50,478.21,1093.07,715.51,detected,CONFIRMED,0,blue_hsv_shape,0.0052,-0.0247,1.7352,1.4540,-0.0191,0.3250,0.921,1.4355,-0.0052,0.3250,1.4540,-0.0191,0.3250,0.0393,0.0393,0.0393,0.143,0.0464
339,11311,841.32,477.99,1100.22,716.39,detected,CONFIRMED,0,blue_hsv_shape,0.0148,-0.0237,1.7337,1.4500,-0.0265,0.3250,0.922,1.4337,-0.0148,0.3250,1.4500,-0.0265,0.3250,0.0393,0.0393,0.0393,0.165,0.0318
340,11345,848.85,477.35,1108.04,716.64,detected,CONFIRMED,0,blue_hsv_shape,0.0254,-0.0234,1.7332,1.4464,-0.0342,0.3250,0.921,1.4332,-0.0254,0.3250,1.4464,-0.0342,0.3250,0.0394,0.0394,0.0394,0.180,0.0169
341,11378,852.60,477.44,1112.05,716.62,detected,CONFIRMED,0,blue_hsv_shape,0.0307,-0.0234,1.7333,1.4432,-0.0413,0.3250,0.922,1.4332,-0.0307,0.3250,1.4432,-0.0413,0.3250,0.0394,0.0394,0.0394,0.199,0.0240
342,11411,858.95,477.59,1135.36,717.39,detected,CONFIRMED,0,blue_hsv_shape,0.0511,-0.0225,1.7319,1.4401,-0.0507,0.3250,0.921,1.4316,-0.0511,0.3250,1.4401,-0.0507,0.3250,0.0394,0.0394,0.0394,0.196,0.0167
343,11445,865.33,477.52,1149.59,715.33,detected,CONFIRMED,0,blue_hsv_shape,0.0653,-0.0249,1.7354,1.4382,-0.0610,0.3250,0.918,1.4358,-0.0653,0.3250,1.4382,-0.0610,0.3250,0.0394,0.0394,0.0394,0.187,0.0059
344,11478,870.20,478.15,1157.65,721.99,detected,CONFIRMED,0,blue_hsv_shape,0.0738,-0.0170,1.7242,1.4342,-0.0710,0.3250,0.878,1.4221,-0.0738,0.3250,1.4342,-0.0710,0.3250,0.0396,0.0396,0.0396,0.178,0.0643
345,11512,875.09,477.92,1161.44,713.42,detected,CONFIRMED,0,blue_hsv_shape,0.0804,-0.0271,1.7385,1.4339,-0.0804,0.3250,0.918,1.4397,-0.0804,0.3250,1.4339,-0.0804,0.3250,0.0395,0.0395,0.0395,0.180,0.0588
346,11545,877.37,478.10,1162.53,707.98,detected,CONFIRMED,0,blue_hsv_shape,0.0831,-0.0335,1.7477,1.4358,-0.0886,0.3250,0.918,1.4509,-0.0831,0.3250,1.4358,-0.0886,0.3250,0.0395,0.0395,0.0395,0.195,0.0710
347,11578,881.09,478.42,1162.78,711.93,detected,CONFIRMED,0,blue_hsv_shape,0.0855,-0.0288,1.7410,1.4361,-0.0956,0.3250,0.920,1.4427,-0.0855,0.3250,1.4361,-0.0956,0.3250,0.0395,0.0395,0.0395,0.217,0.0229
348,11612,886.35,478.49,1163.24,714.63,detected,CONFIRMED,0,blue_hsv_shape,0.0893,-0.0256,1.7365,1.4355,-0.1018,0.3250,0.916,1.4371,-0.0893,0.3250,1.4355,-0.1018,0.3250,0.0395,0.0395,0.0395,0.242,0.0246
349,11645,892.08,478.27,1162.90,721.21,detected,CONFIRMED,0,blue_hsv_shape,0.0925,-0.0179,1.7254,1.4325,-0.1073,0.3250,0.915,1.4236,-0.0925,0.3250,1.4325,-0.1073,0.3250,0.0395,0.0395,0.0395,0.269,0.0719
350,11678,898.41,478.39,1166.04,725.98,detected,CONFIRMED,0,blue_hsv_shape,0.0986,-0.0123,1.7175,1.4281,-0.1125,0.3250,0.921,1.4139,-0.0986,0.3250,1.4281,-0.1125,0.3250,0.0394,0.0394,0.0394,0.292,0.0570
351,11712,901.73,478.29,1167.44,728.77,detected,CONFIRMED,0,blue_hsv_shape,0.1016,-0.0091,1.7129,1.4231,-0.1171,0.3250,0.921,1.4083,-0.1016,0.3250,1.4231,-0.1171,0.3250,0.0394,0.0394,0.0394,0.316,0.0560
352,11745,907.33,477.62,1172.02,730.19,detected,CONFIRMED,0,blue_hsv_shape,0.1084,-0.0074,1.7105,1.4183,-0.1218,0.3250,0.919,1.4054,-0.1084,0.3250,1.4183,-0.1218,0.3250,0.0394,0.0394,0.0394,0.336,0.0275
353,11778,913.28,477.24,1177.57,732.25,detected,CONFIRMED,0,blue_hsv_shape,0.1161,-0.0050,1.7071,1.4134,-0.1268,0.3250,0.921,1.4012,-0.1161,0.3250,1.4134,-0.1268,0.3250,0.0394,0.0394,0.0394,0.349,0.0231
354,11812,918.28,476.84,1181.62,731.82,detected,CONFIRMED,0,blue_hsv_shape,0.1223,-0.0055,1.7077,1.4093,-0.1318,0.3250,0.922,1.4021,-0.1223,0.3250,1.4093,-0.1318,0.3250,0.0394,0.0394,0.0394,0.362,0.0098
355,11845,923.80,476.63,1186.69,731.27,detected,CONFIRMED,0,blue_hsv_shape,0.1295,-0.0061,1.7086,1.4060,-0.1371,0.3250,0.921,1.4031,-0.1295,0.3250,1.4060,-0.1371,0.3250,0.0394,0.0394,0.0394,0.374,0.0045
356,11879,926.02,476.56,1189.24,730.73,detected,CONFIRMED,0,blue_hsv_shape,0.1328,-0.0067,1.7095,1.4034,-0.1418,0.3250,0.921,1.4042,-0.1328,0.3250,1.4034,-0.1418,0.3250,0.0394,0.0394,0.0394,0.391,0.0146
357,11912,929.82,476.56,1193.39,730.27,detected,CONFIRMED,0,blue_hsv_shape,0.1383,-0.0072,1.7102,1.4016,-0.1465,0.3250,0.913,1.4050,-0.1383,0.3250,1.4016,-0.1465,0.3250,0.0394,0.0394,0.0394,0.409,0.0103
358,11945,934.17,476.62,1198.55,729.88,detected,CONFIRMED,0,blue_hsv_shape,0.1449,-0.0076,1.7108,1.4002,-0.1514,0.3250,0.915,1.4058,-0.1449,0.3250,1.4002,-0.1514,0.3250,0.0394,0.0394,0.0394,0.425,0.0086
359,11979,938.38,476.70,1204.28,729.57,detected,CONFIRMED,0,blue_hsv_shape,0.1517,-0.0080,1.7112,1.3993,-0.1566,0.3250,0.916,1.4063,-0.1517,0.3250,1.3993,-0.1566,0.3250,0.0394,0.0394,0.0394,0.439,0.0083
360,12012,942.54,476.78,1211.31,729.35,detected,CONFIRMED,0,blue_hsv_shape,0.1594,-0.0082,1.7115,1.3988,-0.1621,0.3250,0.916,1.4067,-0.1594,0.3250,1.3988,-0.1621,0.3250,0.0394,0.0394,0.0394,0.450,0.0077
361,12045,944.41,476.85,1215.10,729.19,detected,CONFIRMED,0,blue_hsv_shape,0.1633,-0.0083,1.7118,1.3986,-0.1672,0.3250,0.916,1.4070,-0.1633,0.3250,1.3986,-0.1672,0.3250,0.0394,0.0394,0.0394,0.463,0.0117
362,12079,948.00,476.89,1219.06,734.70,detected,CONFIRMED,0,blue_hsv_shape,0.1677,-0.0020,1.7027,1.3965,-0.1722,0.3250,0.866,1.3959,-0.1677,0.3250,1.3965,-0.1722,0.3250,0.0397,0.0397,0.0397,0.470,0.0190
363,12112,952.65,476.23,1220.87,732.45,detected,CONFIRMED,0,blue_hsv_shape,0.1724,-0.0045,1.7063,1.3957,-0.1770,0.3250,0.917,1.4003,-0.1724,0.3250,1.3957,-0.1770,0.3250,0.0396,0.0396,0.0396,0.482,0.0140
364,12145,955.26,475.91,1223.41,731.08,detected,CONFIRMED,0,blue_hsv_shape,0.1761,-0.0061,1.7085,1.3955,-0.1816,0.3250,0.892,1.4030,-0.1761,0.3250,1.3955,-0.1816,0.3250,0.0397,0.0397,0.0397,0.497,0.0169
365,12179,958.39,461.92,1231.03,736.09,detected,CONFIRMED,0,blue_hsv_shape,0.1827,-0.0003,1.7003,1.3937,-0.1865,0.3250,0.829,1.3930,-0.1827,0.3250,1.3937,-0.1865,0.3250,0.0401,0.0401,0.0401,0.503,0.0273
366,12212,959.81,451.13,1236.04,740.43,detected,CONFIRMED,0,blue_hsv_shape,0.1864,0.0047,1.6932,1.3907,-0.1911,0.3250,0.829,1.3843,-0.1864,0.3250,1.3907,-0.1911,0.3250,0.0405,0.0405,0.0405,0.507,0.0259
367,12246,960.95,443.82,1238.87,737.88,detected,CONFIRMED,0,blue_hsv_shape,0.1895,0.0018,1.6973,1.3890,-0.1953,0.3250,0.842,1.3893,-0.1895,0.3250,1.3890,-0.1953,0.3250,0.0407,0.0407,0.0407,0.518,0.0117
368,12279,964.38,439.63,1240.01,742.44,detected,CONFIRMED,0,blue_hsv_shape,0.1919,0.0070,1.6899,1.3860,-0.1991,0.3250,0.829,1.3803,-0.1919,0.3250,1.3860,-0.1991,0.3250,0.0409,0.0409,0.0409,0.527,0.0236
369,12312,968.29,437.38,1242.03,745.61,detected,CONFIRMED,0,blue_hsv_shape,0.1954,0.0106,1.6847,1.3823,-0.2027,0.3250,0.830,1.3740,-0.1954,0.3250,1.3823,-0.2027,0.3250,0.0411,0.0411,0.0411,0.534,0.0158
370,12346,972.39,436.56,1243.85,749.41,detected,CONFIRMED,0,blue_hsv_shape,0.1988,0.0149,1.6786,1.3778,-0.2062,0.3250,0.828,1.3665,-0.1988,0.3250,1.3778,-0.2062,0.3250,0.0412,0.0412,0.0412,0.537,0.0233
371,12379,974.74,436.47,1244.54,751.75,detected,CONFIRMED,0,blue_hsv_shape,0.2005,0.0175,1.6749,1.3730,-0.2092,0.3250,0.829,1.3619,-0.2005,0.3250,1.3730,-0.2092,0.3250,0.0413,0.0413,0.0413,0.542,0.0192
372,12412,977.38,436.84,1246.47,753.47,detected,CONFIRMED,0,blue_hsv_shape,0.2033,0.0194,1.6721,1.3683,-0.2120,0.3250,0.828,1.3585,-0.2033,0.3250,1.3683,-0.2120,0.3250,0.0414,0.0414,0.0414,0.547,0.0126
373,12446,979.37,437.46,1256.96,754.27,detected,CONFIRMED,0,blue_hsv_shape,0.2116,0.0204,1.6707,1.3640,-0.2156,0.3250,0.836,1.3569,-0.2116,0.3250,1.3640,-0.2156,0.3250,0.0414,0.0414,0.0414,0.546,0.0012
374,12479,980.91,439.02,1263.69,754.56,detected,CONFIRMED,0,blue_hsv_shape,0.2171,0.0208,1.6702,1.3601,-0.2195,0.3250,0.838,1.3562,-0.2171,0.3250,1.3601,-0.2195,0.3250,0.0414,0.0414,0.0414,0.545,0.0001
375,12512,982.28,439.79,1267.70,754.42,detected,CONFIRMED,0,blue_hsv_shape,0.2208,0.0206,1.6704,1.3570,-0.2233,0.3250,0.838,1.3565,-0.2208,0.3250,1.3570,-0.2233,0.3250,0.0414,0.0414,0.0414,0.549,0.0021
376,12546,982.76,440.42,1269.76,754.09,detected,CONFIRMED,0,blue_hsv_shape,0.2225,0.0203,1.6709,1.3545,-0.2267,0.3250,0.839,1.3571,-0.2225,0.3250,1.3545,-0.2267,0.3250,0.0413,0.0413,0.0413,0.558,0.0072
377,12579,983.21,440.91,1270.63,753.71,detected,CONFIRMED,0,blue_hsv_shape,0.2235,0.0199,1.6715,1.3526,-0.2295,0.3250,0.831,1.3578,-0.2235,0.3250,1.3526,-0.2295,0.3250,0.0414,0.0414,0.0414,0.573,0.0127
378,12613,985.52,441.75,1270.80,753.33,detected,CONFIRMED,0,blue_hsv_shape,0.2252,0.0195,1.6721,1.3513,-0.2321,0.3250,0.839,1.3585,-0.2252,0.3250,1.3513,-0.2321,0.3250,0.0413,0.0413,0.0413,0.591,0.0143
379,12646,987.90,441.43,1272.34,752.92,detected,CONFIRMED,0,blue_hsv_shape,0.2279,0.0190,1.6727,1.3505,-0.2346,0.3250,0.830,1.3593,-0.2279,0.3250,1.3505,-0.2346,0.3250,0.0414,0.0414,0.0414,0.610,0.0139
380,12679,990.24,441.21,1273.93,752.59,detected,CONFIRMED,0,blue_hsv_shape,0.2307,0.0187,1.6732,1.3501,-0.2370,0.3250,0.841,1.3599,-0.2307,0.3250,1.3501,-0.2370,0.3250,0.0413,0.0413,0.0413,0.630,0.0147
381,12713,991.53,441.07,1274.63,752.35,detected,CONFIRMED,0,blue_hsv_shape,0.2320,0.0184,1.6735,1.3501,-0.2390,0.3250,0.841,1.3603,-0.2320,0.3250,1.3501,-0.2390,0.3250,0.0413,0.0413,0.0413,0.651,0.0175
382,12746,993.04,441.46,1274.80,752.22,detected,CONFIRMED,0,blue_hsv_shape,0.2332,0.0183,1.6737,1.3503,-0.2408,0.3250,0.861,1.3605,-0.2332,0.3250,1.3503,-0.2408,0.3250,0.0411,0.0411,0.0411,0.674,0.0184
383,12779,994.75,441.73,1274.71,752.12,detected,CONFIRMED,0,blue_hsv_shape,0.2343,0.0182,1.6739,1.3508,-0.2423,0.3250,0.866,1.3607,-0.2343,0.3250,1.3508,-0.2423,0.3250,0.0410,0.0410,0.0410,0.697,0.0180
384,12813,996.67,441.90,1275.43,752.04,detected,CONFIRMED,0,blue_hsv_shape,0.2361,0.0181,1.6740,1.3513,-0.2437,0.3250,0.868,1.3608,-0.2361,0.3250,1.3513,-0.2437,0.3250,0.0408,0.0408,0.0408,0.719,0.0150
385,12846,997.79,441.56,1276.63,751.97,detected,STATIONARY,0,blue_hsv_shape,0.2377,0.0181,1.6741,1.3519,-0.2450,0.3250,0.846,1.3610,-0.2377,0.3250,1.3519,-0.2450,0.3250,0.0409,0.0409,0.0409,0.738,0.0134
386,12880,998.28,441.31,1277.28,751.93,detected,STATIONARY,0,blue_hsv_shape,0.2385,0.0180,1.6741,1.3525,-0.2462,0.3250,0.846,1.3610,-0.2385,0.3250,1.3525,-0.2462,0.3250,0.0409,0.0409,0.0409,0.758,0.0138
387,12913,998.32,441.61,1277.55,751.96,detected,STATIONARY,0,blue_hsv_shape,0.2387,0.0181,1.6741,1.3532,-0.2469,0.3250,0.869,1.3610,-0.2387,0.3250,1.3532,-0.2469,0.3250,0.0408,0.0408,0.0408,0.778,0.0145
388,12946,998.23,441.81,1278.09,751.97,detected,STATIONARY,0,blue_hsv_shape,0.2390,0.0181,1.6740,1.3540,-0.2474,0.3250,0.868,1.3609,-0.2390,0.3250,1.3540,-0.2474,0.3250,0.0407,0.0407,0.0407,0.798,0.0132
389,12980,998.06,441.94,1278.82,751.98,detected,STATIONARY,0,blue_hsv_shape,0.2394,0.0181,1.6740,1.3547,-0.2478,0.3250,0.868,1.3609,-0.2394,0.3250,1.3547,-0.2478,0.3250,0.0406,0.0406,0.0406,0.817,0.0118
390,13013,997.84,442.01,1279.22,751.98,detected,STATIONARY,0,blue_hsv_shape,0.2395,0.0181,1.6740,1.3554,-0.2479,0.3250,0.869,1.3609,-0.2395,0.3250,1.3554,-0.2479,0.3250,0.0406,0.0406,0.0406,0.836,0.0112
391,13046,997.61,442.05,1279.41,751.98,detected,STATIONARY,0,blue_hsv_shape,0.2394,0.0181,1.6740,1.3560,-0.2479,0.3250,0.869,1.3609,-0.2394,0.3250,1.3560,-0.2479,0.3250,0.0405,0.0405,0.0405,0.854,0.0105
392,13080,997.40,442.07,1279.46,751.98,detected,STATIONARY,0,blue_hsv_shape,0.2393,0.0181,1.6740,1.3567,-0.2477,0.3250,0.871,1.3609,-0.2393,0.3250,1.3567,-0.2477,0.3250,0.0405,0.0405,0.0405,0.871,0.0096
393,13113,997.24,442.07,1279.44,751.98,detected,STATIONARY,0,blue_hsv_shape,0.2392,0.0181,1.6740,1.3573,-0.2474,0.3250,0.869,1.3609,-0.2392,0.3250,1.3573,-0.2474,0.3250,0.0405,0.0405,0.0405,0.887,0.0086
394,13146,996.20,442.52,1279.32,752.02,detected,STATIONARY,0,blue_hsv_shape,0.2384,0.0181,1.6740,1.3578,-0.2468,0.3250,0.869,1.3609,-0.2384,0.3250,1.3578,-0.2468,0.3250,0.0405,0.0405,0.0405,0.904,0.0094
395,13180,994.57,443.57,1279.17,762.72,detected,STATIONARY,0,blue_hsv_shape,0.2352,0.0299,1.6571,1.3545,-0.2456,0.3250,0.869,1.3402,-0.2352,0.3250,1.3545,-0.2456,0.3250,0.0405,0.0405,0.0405,0.917,0.1276
396,13213,993.53,443.87,1279.11,769.77,detected,STATIONARY,0,blue_hsv_shape,0.2332,0.0376,1.6461,1.3491,-0.2441,0.3250,0.869,1.3268,-0.2332,0.3250,1.3491,-0.2441,0.3250,0.0405,0.0405,0.0405,0.905,0.1061
397,13247,991.99,443.77,1279.02,774.10,detected,STATIONARY,0,blue_hsv_shape,0.2313,0.0423,1.6394,1.3428,-0.2422,0.3250,0.869,1.3187,-0.2313,0.3250,1.3428,-0.2422,0.3250,0.0405,0.0405,0.0405,0.872,0.0783
398,13280,990.06,443.54,1278.02,776.98,detected,STATIONARY,0,blue_hsv_shape,0.2289,0.0454,1.6350,1.3362,-0.2401,0.3250,0.869,1.3133,-0.2289,0.3250,1.3362,-0.2401,0.3250,0.0404,0.0404,0.0404,0.831,0.0606
399,13313,988.93,443.21,1277.41,777.94,detected,STATIONARY,0,blue_hsv_shape,0.2276,0.0464,1.6336,1.3301,-0.2379,0.3250,0.871,1.3115,-0.2276,0.3250,1.3301,-0.2379,0.3250,0.0404,0.0404,0.0404,0.796,0.0301
400,13347,987.35,443.41,1276.08,778.15,detected,STATIONARY,0,blue_hsv_shape,0.2256,0.0466,1.6333,1.3247,-0.2356,0.3250,0.873,1.3112,-0.2256,0.3250,1.3247,-0.2356,0.3250,0.0404,0.0404,0.0404,0.768,0.0182
401,13380,986.50,443.54,1275.30,777.92,detected,STATIONARY,0,blue_hsv_shape,0.2246,0.0464,1.6336,1.3201,-0.2333,0.3250,0.873,1.3116,-0.2246,0.3250,1.3201,-0.2333,0.3250,0.0404,0.0404,0.0404,0.749,0.0084
402,13413,981.64,442.78,1273.68,777.98,detected,STATIONARY,0,blue_hsv_shape,0.2203,0.0464,1.6336,1.3162,-0.2306,0.3250,0.842,1.3116,-0.2203,0.3250,1.3162,-0.2306,0.3250,0.0406,0.0406,0.0406,0.737,0.0161
403,13447,977.40,442.69,1272.74,777.72,detected,STATIONARY,0,blue_hsv_shape,0.2169,0.0461,1.6341,1.3130,-0.2274,0.3250,0.873,1.3121,-0.2169,0.3250,1.3130,-0.2274,0.3250,0.0405,0.0405,0.0405,0.729,0.0135
404,13480,972.27,442.21,1272.15,777.45,detected,STATIONARY,0,blue_hsv_shape,0.2131,0.0458,1.6345,1.3105,-0.2241,0.3250,0.846,1.3127,-0.2131,0.3250,1.3105,-0.2241,0.3250,0.0407,0.0407,0.0407,0.726,0.0158
405,13514,967.18,442.39,1271.97,777.12,detected,STATIONARY,0,blue_hsv_shape,0.2097,0.0454,1.6351,1.3086,-0.2204,0.3250,0.876,1.3133,-0.2097,0.3250,1.3086,-0.2204,0.3250,0.0406,0.0406,0.0406,0.726,0.0168
