frame_id,timestamp_ms,x_world_raw_strict,y_world_raw_strict,x_world_filtered_strict,y_world_filtered_strict,x_world_raw_waypoint_calibrated,y_world_raw_waypoint_calibrated,x_world_filtered_waypoint_calibrated,y_world_filtered_waypoint_calibrated,z_world
791,26393,2.8051,-0.0575,2.8016,-0.0430,6.5821,0.3270,6.5466,0.2973,0.3250
792,26426,2.8068,-0.0595,2.8032,-0.0458,6.5917,0.3321,6.5569,0.3037,0.3250
793,26460,2.8079,-0.0606,2.8048,-0.0485,6.5973,0.3349,6.5670,0.3100,0.3250
794,26493,2.8083,-0.0621,2.8063,-0.0512,6.6010,0.3380,6.5765,0.3161,0.3250
795,26526,2.8084,-0.0628,2.8075,-0.0538,6.6028,0.3395,6.5850,0.3218,0.3250
796,26560,2.8129,-0.0642,2.8093,-0.0563,6.6213,0.3454,6.5958,0.3280,0.3250
797,26593,2.8243,-0.0672,2.8129,-0.0590,6.6673,0.3591,6.6130,0.3356,0.3250
798,26627,2.8323,-0.0690,2.8174,-0.0617,6.6989,0.3682,6.6336,0.3439,0.3250
799,26660,2.8374,-0.0720,2.8223,-0.0646,6.7222,0.3776,6.6558,0.3528,0.3250
800,26693,3.0958,-0.0794,2.8765,-0.0686,7.6696,0.5771,6.8585,0.3993,0.3250
801,26727,3.2745,-0.0843,2.9572,-0.0730,8.3240,0.7145,7.1575,0.4654,0.3250
802,26760,3.1384,-0.0828,3.0005,-0.0763,7.8292,0.6140,7.3193,0.5027,0.3250
803,26793,3.0316,-0.0811,3.0199,-0.0789,7.4398,0.5342,7.3940,0.5216,0.3250
804,26827,2.9587,-0.0798,3.0240,-0.0808,7.1737,0.4793,7.4117,0.5281,0.3250
805,26860,2.9091,-0.0807,3.0178,-0.0825,6.9956,0.4454,7.3921,0.5270,0.3250
806,26894,3.1270,-0.0884,3.0496,-0.0853,7.7967,0.6164,7.5117,0.5550,0.3250
807,26927,3.2787,-0.0936,3.1047,-0.0886,8.3539,0.7350,7.7163,0.6008,0.3250
808,26960,3.3816,-0.0969,3.1714,-0.0920,8.7317,0.8151,7.9632,0.6550,0.3250
809,26994,3.4488,-0.1001,3.2417,-0.0954,8.9802,0.8694,8.2229,0.7118,0.3250
810,27027,3.4859,-0.1006,3.3092,-0.0984,9.1150,0.8969,8.4720,0.7659,0.3250
811,27060,3.5085,-0.1007,3.3716,-0.1009,9.1970,0.9133,8.7019,0.8154,0.3250
812,27094,3.5149,-0.0991,3.4263,-0.1026,9.2177,0.9149,8.9026,0.8579,0.3250
813,27127,3.5118,-0.0978,3.4722,-0.1037,9.2045,0.9103,9.0705,0.8930,0.3250
814,27160,3.5075,-0.0982,3.5097,-0.1046,9.1896,0.9079,9.2080,0.9217,0.3250
815,27194,3.4996,-0.1008,3.5392,-0.1058,9.1653,0.9073,9.3163,0.9449,0.3250
816,27227,3.4881,-0.1024,3.5607,-0.1069,9.1261,0.9020,9.3958,0.9624,0.3250
817,27261,3.4779,-0.1033,3.5753,-0.1079,9.0907,0.8963,9.4503,0.9748,0.3250
818,27294,3.4695,-0.1037,3.5841,-0.1087,9.0607,0.8910,9.4834,0.9826,0.3250
819,27327,3.4619,-0.1063,3.5878,-0.1097,9.0373,0.8904,9.4984,0.9872,0.3250
820,27361,3.4601,-0.1104,3.5884,-0.1112,9.0376,0.8970,9.5031,0.9905,0.3250
821,27394,3.4651,-0.1144,3.5873,-0.1132,9.0618,0.9080,9.5022,0.9934,0.3250
822,27427,3.4671,-0.1193,3.5842,-0.1157,9.0770,0.9186,9.4951,0.9959,0.3250
823,27461,3.4693,-0.1221,3.5801,-0.1183,9.0892,0.9255,9.4844,0.9979,0.3250
824,27494,3.4749,-0.1262,3.5759,-0.1213,9.1161,0.9373,9.4739,1.0005,0.3250
825,27528,3.4811,-0.1286,3.5717,-0.1242,9.1424,0.9462,9.4634,1.0030,0.3250
826,27561,3.4819,-0.1316,3.5669,-0.1272,9.1500,0.9524,9.4507,1.0052,0.3250
827,27594,3.4796,-0.1337,3.5615,-0.1302,9.1450,0.9547,9.4359,1.0069,0.3250
828,27628,3.4762,-0.1352,3.5550,-0.1329,9.1353,0.9552,9.4168,1.0074,0.3250
829,27661,3.4759,-0.1352,3.5478,-0.1352,9.1343,0.9550,9.3942,1.0065,0.3250
830,27694,3.4734,-0.1349,3.5401,-0.1370,9.1244,0.9525,9.3694,1.0044,0.3250
831,27728,3.4784,-0.1366,3.5335,-0.1388,9.1454,0.9593,9.3484,1.0030,0.3250
832,27761,3.4845,-0.1376,3.5285,-0.1404,9.1690,0.9656,9.3327,1.0024,0.3250
833,27794,3.4878,-0.1381,3.5241,-0.1417,9.1817,0.9688,9.3190,1.0018,0.3250
834,27828,3.4822,-0.1379,3.5189,-0.1427,9.1612,0.9646,9.3017,1.0000,0.3250
835,27861,3.4761,-0.1383,3.5129,-0.1436,9.1395,0.9608,9.2815,0.9972,0.3250
836,27895,3.4706,-0.1383,3.5064,-0.1441,9.1198,0.9570,9.2587,0.9937,0.3250
837,27928,3.4666,-0.1382,3.4997,-0.1445,9.1054,0.9540,9.2349,0.9895,0.3250
838,27961,3.4640,-0.1381,3.4931,-0.1447,9.0958,0.9519,9.2114,0.9851,0.3250
839,27995,3.4625,-0.1380,3.4869,-0.1447,9.0900,0.9505,9.1889,0.9807,0.3250
840,28028,3.4617,-0.1378,3.4812,-0.1445,9.0870,0.9497,9.1682,0.9763,0.3250
841,28061,3.4617,-0.1390,3.4762,-0.1445,9.0888,0.9519,9.1501,0.9727,0.3250
842,28095,3.4617,-0.1397,3.4719,-0.1445,9.0899,0.9533,9.1343,0.9696,0.3250
843,28128,3.4619,-0.1402,3.4681,-0.1445,9.0914,0.9543,9.1208,0.9669,0.3250
844,28161,3.4625,-0.1417,3.4651,-0.1447,9.0960,0.9575,9.1100,0.9650,0.3250
845,28195,3.4639,-0.1439,3.4627,-0.1452,9.1044,0.9626,9.1024,0.9643,0.3250
846,28228,3.4645,-0.1464,3.4610,-0.1460,9.1106,0.9679,9.0973,0.9646,0.3250
847,28262,3.4618,-0.1479,3.4591,-0.1470,9.1033,0.9687,9.0920,0.9651,0.3250
848,28295,3.4596,-0.1486,3.4572,-0.1479,9.0964,0.9685,9.0866,0.9655,0.3250
849,28328,3.4579,-0.1502,3.4554,-0.1490,9.0927,0.9702,9.0817,0.9662,0.3250
850,28362,3.4566,-0.1529,3.4537,-0.1504,9.0926,0.9744,9.0778,0.9675,0.3250
851,28395,3.4559,-0.1545,3.4522,-0.1518,9.0923,0.9769,9.0749,0.9692,0.3250
852,28428,3.4555,-0.1566,3.4510,-0.1534,9.0942,0.9805,9.0731,0.9714,0.3250
853,28462,3.4553,-0.1577,3.4501,-0.1550,9.0956,0.9826,9.0722,0.9737,0.3250
854,28495,3.4552,-0.1595,3.4494,-0.1567,9.0978,0.9858,9.0723,0.9764,0.3250
855,28528,3.4553,-0.1611,3.4489,-0.1584,9.1007,0.9889,9.0734,0.9793,0.3250
856,28562,3.4556,-0.1632,3.4487,-0.1602,9.1050,0.9930,9.0755,0.9825,0.3250
857,28595,3.4559,-0.1656,3.4487,-0.1622,9.1100,0.9978,9.0787,0.9863,0.3250
858,28629,3.4562,-0.1669,3.4489,-0.1641,9.1134,1.0006,9.0824,0.9900,0.3250
859,28662,3.4565,-0.1688,3.4492,-0.1661,9.1174,1.0044,9.0867,0.9940,0.3250
860,28695,3.4569,-0.1724,3.4497,-0.1684,9.1246,1.0113,9.0921,0.9986,0.3250
861,28729,3.4602,-0.1310,3.4509,-0.1627,9.0705,0.9358,9.0872,0.9887,0.3250
862,28762,3.4656,-0.1055,3.4530,-0.1527,9.0497,0.8917,9.0792,0.9715,0.3250
863,28795,3.4715,-0.0904,3.4561,-0.1411,9.0469,0.8674,9.0716,0.9517,0.3250
864,28829,3.4768,-0.0823,3.4598,-0.1292,9.0531,0.8559,9.0661,0.9321,0.3250
865,28862,3.4814,-0.0877,3.4639,-0.1197,9.0784,0.8695,9.0660,0.9171,0.3250
866,28896,3.4843,-0.0928,3.4681,-0.1123,9.0969,0.8810,9.0695,0.9062,0.3250
867,28929,3.4829,-0.0968,3.4716,-0.1066,9.0985,0.8877,9.0731,0.8980,0.3250
868,28962,3.4812,-0.1000,3.4744,-0.1023,9.0973,0.8925,9.0763,0.8920,0.3250
869,28996,3.4798,-0.1024,3.4765,-0.0992,9.0960,0.8960,9.0790,0.8876,0.3250
870,29029,3.4753,-0.1052,3.4775,-0.0973,9.0843,0.8981,9.0795,0.8846,0.3250
871,29062,3.4745,-0.1072,3.4781,-0.0961,9.0845,0.9011,9.0799,0.8829,0.3250
872,29096,3.4739,-0.1096,3.4785,-0.0958,9.0860,0.9053,9.0807,0.8826,0.3250
873,29129,3.4731,-0.1111,3.4785,-0.0961,9.0855,0.9075,9.0813,0.8831,0.3250
874,29162,3.4724,-0.1131,3.4783,-0.0969,9.0862,0.9108,9.0820,0.8846,0.3250
