frame_id,timestamp_ms,status,x1,y1,x2,y2,bbox_width_px,bbox_height_px,conf,detector_source,raw_x_cam,raw_y_cam,raw_z_cam,filtered_x_cam,filtered_y_cam,filtered_z_cam,raw_x_world,raw_y_world,raw_z_world,filtered_x_world,filtered_y_world,filtered_z_world,height_x_cam,height_y_cam,height_z_cam,height_x_world,height_y_world,height_z_world,ground_model_centroid_x_cam,ground_model_centroid_y_cam,ground_model_centroid_z_cam,ground_model_centroid_x_world,ground_model_centroid_y_world,ground_model_centroid_z_world,ground_contact_x_world,ground_contact_y_world,ground_contact_z_world,strict_raw_x_world,strict_raw_y_world,strict_raw_z_world,strict_filtered_x_world,strict_filtered_y_world,strict_filtered_z_world,height_ground_depth_delta_m,height_ground_world_xy_delta_m,used_height_fallback,blur_laplacian_var,brightness_mean,contrast_std,is_blurry,is_low_light,flow_points,flow_quality
191,6373,detected,448.99,477.44,725.02,696.42,276.04,218.98,0.942,blue_hsv_shape,-0.9963,0.1038,3.5729,-0.9963,0.1038,3.5729,3.4243,0.9963,0.3250,3.4423,1.0014,0.3250,-1.1044,0.1389,4.0673,3.8928,1.1044,0.1632,-0.9963,0.1038,3.5729,3.4243,0.9963,0.3250,3.4243,0.9963,0.0000,3.4243,0.9963,0.3250,3.4423,1.0014,0.3250,0.4944,0.4808,0,124.7188,125.8604,78.8982,0,0,80,0.9998
192,6406,detected,448.99,476.81,725.01,696.59,276.02,219.78,0.942,blue_hsv_shape,-0.9960,0.1041,3.5717,-0.9960,0.1041,3.5717,3.4230,0.9960,0.3250,3.4427,1.0011,0.3250,-1.1004,0.1377,4.0525,3.8788,1.1004,0.1681,-0.9960,0.1041,3.5717,3.4230,0.9960,0.3250,3.4230,0.9960,0.0000,3.4230,0.9960,0.3250,3.4427,1.0011,0.3250,0.4809,0.4676,0,124.9024,126.0412,78.7839,0,0,80,0.9999
193,6440,detected,448.99,476.40,725.01,696.74,276.01,220.34,0.942,blue_hsv_shape,-0.9957,0.1044,3.5706,-0.9957,0.1044,3.5706,3.4219,0.9957,0.3250,3.4424,1.0008,0.3250,-1.0976,0.1369,4.0421,3.8690,1.0976,0.1715,-0.9957,0.1044,3.5706,3.4219,0.9957,0.3250,3.4219,0.9957,0.0000,3.4219,0.9957,0.3250,3.4424,1.0008,0.3250,0.4715,0.4585,0,124.8931,126.0417,78.7840,0,0,80,1.0000
194,6473,detected,449.00,476.63,725.00,696.89,276.01,220.26,0.944,blue_hsv_shape,-0.9955,0.1047,3.5696,-0.9955,0.1047,3.5696,3.4208,0.9955,0.3250,3.4415,1.0003,0.3250,-1.0980,0.1376,4.0437,3.8703,1.0980,0.1705,-0.9955,0.1047,3.5696,3.4208,0.9955,0.3250,3.4208,0.9955,0.0000,3.4208,0.9955,0.3250,3.4415,1.0003,0.3250,0.4741,0.4610,0,124.8991,126.2346,78.5941,0,0,80,0.9999
195,6506,detected,449.00,476.80,725.00,696.98,276.00,220.18,0.944,blue_hsv_shape,-0.9953,0.1049,3.5690,-0.9953,0.1049,3.5690,3.4202,0.9953,0.3250,3.4403,0.9999,0.3250,-1.0984,0.1380,4.0451,3.8715,1.0984,0.1698,-0.9953,0.1049,3.5690,3.4202,0.9953,0.3250,3.4202,0.9953,0.0000,3.4202,0.9953,0.3250,3.4403,0.9999,0.3250,0.4761,0.4629,0,124.8115,126.2758,78.4201,0,0,80,0.9997
196,6540,detected,449.00,476.90,725.00,697.02,276.00,220.12,0.944,blue_hsv_shape,-0.9952,0.1049,3.5687,-0.9952,0.1049,3.5687,3.4199,0.9952,0.3250,3.4389,0.9994,0.3250,-1.0987,0.1382,4.0462,3.8725,1.0987,0.1693,-0.9952,0.1049,3.5687,3.4199,0.9952,0.3250,3.4199,0.9952,0.0000,3.4199,0.9952,0.3250,3.4389,0.9994,0.3250,0.4775,0.4643,0,123.9250,126.4562,78.2465,0,0,80,0.9997
197,6573,detected,449.00,476.96,725.00,697.04,276.00,220.07,0.944,blue_hsv_shape,-0.9952,0.1050,3.5685,-0.9952,0.1050,3.5685,3.4198,0.9952,0.3250,3.4374,0.9989,0.3250,-1.0989,0.1384,4.0470,3.8733,1.0989,0.1689,-0.9952,0.1050,3.5685,3.4198,0.9952,0.3250,3.4198,0.9952,0.0000,3.4198,0.9952,0.3250,3.4374,0.9989,0.3250,0.4785,0.4652,0,122.9981,126.8260,78.0494,0,0,80,0.9997
198,6607,detected,449.00,477.00,725.00,697.04,276.00,220.04,0.944,blue_hsv_shape,-0.9952,0.1050,3.5685,-0.9952,0.1050,3.5685,3.4198,0.9952,0.3250,3.4358,0.9984,0.3250,-1.0991,0.1385,4.0476,3.8739,1.0991,0.1687,-0.9952,0.1050,3.5685,3.4198,0.9952,0.3250,3.4198,0.9952,0.0000,3.4198,0.9952,0.3250,3.4358,0.9984,0.3250,0.4791,0.4658,0,122.9827,126.8268,78.0493,0,0,80,1.0000
199,6640,detected,449.00,477.01,725.00,697.03,276.00,220.02,0.944,blue_hsv_shape,-0.9952,0.1050,3.5686,-0.9952,0.1050,3.5686,3.4198,0.9952,0.3250,3.4341,0.9980,0.3250,-1.0992,0.1385,4.0480,3.8742,1.0992,0.1685,-0.9952,0.1050,3.5686,3.4198,0.9952,0.3250,3.4198,0.9952,0.0000,3.4198,0.9952,0.3250,3.4341,0.9980,0.3250,0.4795,0.4662,0,122.3266,127.3352,77.8154,0,0,80,0.9995
200,6673,detected,449.00,461.57,725.00,695.81,276.00,234.24,0.879,blue_hsv_shape,-0.9975,0.1027,3.5772,-0.9975,0.1027,3.5772,3.4287,0.9975,0.3250,3.4343,0.9980,0.3250,-1.0324,0.1070,3.8025,3.6453,1.0324,0.2625,-0.9975,0.1027,3.5772,3.4287,0.9975,0.3250,3.4287,0.9975,0.0000,3.4287,0.9975,0.3250,3.4343,0.9980,0.3250,0.2254,0.2194,0,119.9370,127.5954,77.4841,0,0,80,0.9981
201,6707,detected,449.00,450.15,725.00,695.53,276.00,245.38,0.879,blue_hsv_shape,-0.9980,0.1021,3.5792,-0.9980,0.1021,3.5792,3.4308,0.9980,0.3250,3.4347,0.9981,0.3250,-0.9855,0.0867,3.6299,3.4837,0.9855,0.3268,-0.9980,0.1021,3.5792,3.4308,0.9980,0.3250,3.4308,0.9980,0.0000,3.4308,0.9980,0.3250,3.4347,0.9981,0.3250,0.0507,0.0544,0,117.3465,127.8400,77.1057,0,0,80,1.0000
202,6740,detected,449.00,442.88,725.00,695.84,276.00,252.96,0.879,blue_hsv_shape,-0.9974,0.1027,3.5770,-0.9974,0.1027,3.5770,3.4285,0.9974,0.3250,3.4345,0.9981,0.3250,-0.9559,0.0752,3.5209,3.3815,0.9559,0.3661,-0.9974,0.1027,3.5770,3.4285,0.9974,0.3250,3.4285,0.9974,0.0000,3.4285,0.9974,0.3250,3.4345,0.9981,0.3250,0.0560,0.0627,0,114.0801,127.7729,76.8155,0,0,80,1.0000
203,6773,detected,449.00,439.27,725.00,696.40,276.00,257.13,0.881,blue_hsv_shape,-0.9964,0.1038,3.5730,-0.9964,0.1038,3.5730,3.4244,0.9964,0.3250,3.4335,0.9978,0.3250,-0.9403,0.0701,3.4637,3.3275,0.9403,0.3858,-0.9964,0.1038,3.5730,3.4244,0.9964,0.3250,3.4244,0.9964,0.0000,3.4244,0.9964,0.3250,3.4335,0.9978,0.3250,0.1093,0.1120,0,114.0669,127.7737,76.8154,0,0,80,1.0000
204,6807,detected,449.00,437.65,725.00,696.91,276.00,259.26,0.881,blue_hsv_shape,-0.9954,0.1047,3.5694,-0.9954,0.1047,3.5694,3.4207,0.9954,0.3250,3.4318,0.9975,0.3250,-0.9325,0.0681,3.4351,3.3004,0.9325,0.3951,-0.9954,0.1047,3.5694,3.4207,0.9954,0.3250,3.4207,0.9954,0.0000,3.4207,0.9954,0.3250,3.4318,0.9975,0.3250,0.1343,0.1357,0,111.3896,127.7264,76.5931,0,0,80,1.0000
205,6840,detected,449.00,456.68,725.00,698.45,276.00,241.76,0.944,blue_hsv_shape,-0.9926,0.1076,3.5587,-0.9926,0.1076,3.5587,3.4095,0.9926,0.3250,3.4280,0.9965,0.3250,-1.0002,0.1006,3.6838,3.5323,1.0002,0.2993,-0.9926,0.1076,3.5587,3.4095,0.9926,0.3250,3.4095,0.9926,0.0000,3.4095,0.9926,0.3250,3.4280,0.9965,0.3250,0.1252,0.1230,0,109.7601,127.6680,76.3875,0,0,80,0.9999
206,6874,detected,449.00,467.57,725.00,698.67,276.00,231.10,0.946,blue_hsv_shape,-0.9922,0.1080,3.5571,-0.9922,0.1080,3.5571,3.4079,0.9922,0.3250,3.4242,0.9956,0.3250,-1.0464,0.1209,3.8538,3.6912,1.0464,0.2358,-0.9922,0.1080,3.5571,3.4079,0.9922,0.3250,3.4079,0.9922,0.0000,3.4079,0.9922,0.3250,3.4242,0.9956,0.3250,0.2967,0.2884,0,106.6231,127.6528,76.1592,0,0,80,0.9999
207,6907,detected,449.00,473.97,725.00,698.37,276.00,224.40,0.946,blue_hsv_shape,-0.9927,0.1075,3.5592,-0.9927,0.1075,3.5592,3.4101,0.9927,0.3250,3.4213,0.9949,0.3250,-1.0777,0.1333,3.9689,3.7992,1.0777,0.1940,-0.9927,0.1075,3.5592,3.4101,0.9927,0.3250,3.4101,0.9927,0.0000,3.4101,0.9927,0.3250,3.4213,0.9949,0.3250,0.4097,0.3982,0,105.4719,127.2640,76.1766,0,0,80,0.9999
208,6940,detected,449.00,477.53,725.00,697.88,276.00,220.35,0.946,blue_hsv_shape,-0.9936,0.1066,3.5626,-0.9936,0.1066,3.5626,3.4136,0.9936,0.3250,3.4194,0.9945,0.3250,-1.0975,0.1403,4.0419,3.8679,1.0975,0.1684,-0.9936,0.1066,3.5626,3.4136,0.9936,0.3250,3.4136,0.9936,0.0000,3.4136,0.9936,0.3250,3.4194,0.9945,0.3250,0.4793,0.4659,0,105.4493,127.2659,76.1766,0,0,80,1.0000
209,6974,detected,449.00,479.25,725.00,697.39,276.00,218.14,0.946,blue_hsv_shape,-0.9945,0.1056,3.5660,-0.9945,0.1056,3.5660,3.4172,0.9945,0.3250,3.4184,0.9943,0.3250,-1.1086,0.1435,4.0828,3.9065,1.1086,0.1547,-0.9945,0.1056,3.5660,3.4172,0.9945,0.3250,3.4172,0.9945,0.0000,3.4172,0.9945,0.3250,3.4184,0.9943,0.3250,0.5167,0.5025,0,104.0633,126.7727,76.3295,0,0,80,0.9998
210,7007,detected,449.00,479.84,725.00,697.01,276.00,217.17,0.946,blue_hsv_shape,-0.9952,0.1049,3.5687,-0.9952,0.1049,3.5687,3.4200,0.9952,0.3250,3.4181,0.9943,0.3250,-1.1136,0.1445,4.1010,3.9239,1.1136,0.1490,-0.9952,0.1049,3.5687,3.4200,0.9952,0.3250,3.4200,0.9952,0.0000,3.4200,0.9952,0.3250,3.4181,0.9943,0.3250,0.5323,0.5176,0,102.6727,126.2393,76.3984,0,0,80,0.9997
211,7040,detected,448.00,479.29,724.93,696.72,276.93,217.43,0.944,blue_hsv_shape,-0.9972,0.1044,3.5707,-0.9972,0.1044,3.5707,3.4220,0.9972,0.3250,3.4183,0.9947,0.3250,-1.1139,0.1431,4.0960,3.9194,1.1139,0.1517,-0.9972,0.1044,3.5707,3.4220,0.9972,0.3250,3.4220,0.9972,0.0000,3.4220,0.9972,0.3250,3.4183,0.9947,0.3250,0.5253,0.5109,0,99.8214,126.0592,76.3032,0,0,80,0.9997
212,7074,detected,447.88,478.61,724.96,696.59,277.08,217.97,0.944,blue_hsv_shape,-0.9976,0.1041,3.5716,-0.9976,0.1041,3.5716,3.4230,0.9976,0.3250,3.4187,0.9951,0.3250,-1.1112,0.1415,4.0858,3.9100,1.1112,0.1558,-0.9976,0.1041,3.5716,3.4230,0.9976,0.3250,3.4230,0.9976,0.0000,3.4230,0.9976,0.3250,3.4187,0.9951,0.3250,0.5142,0.5001,0,99.1647,125.9081,76.2220,0,0,80,0.9999
213,7107,detected,447.83,477.95,724.99,696.56,277.16,218.61,0.944,blue_hsv_shape,-0.9977,0.1041,3.5718,-0.9977,0.1041,3.5718,3.4232,0.9977,0.3250,3.4191,0.9955,0.3250,-1.1081,0.1401,4.0740,3.8989,1.1081,0.1603,-0.9977,0.1041,3.5718,3.4232,0.9977,0.3250,3.4232,0.9977,0.0000,3.4232,0.9977,0.3250,3.4191,0.9955,0.3250,0.5021,0.4883,0,99.1393,125.9094,76.2221,0,0,80,1.0000
214,7140,detected,447.83,477.38,725.00,696.60,277.18,219.22,0.944,blue_hsv_shape,-0.9976,0.1042,3.5716,-0.9976,0.1042,3.5716,3.4229,0.9976,0.3250,3.4195,0.9959,0.3250,-1.1049,0.1389,4.0626,3.8883,1.1049,0.1644,-0.9976,0.1042,3.5716,3.4229,0.9976,0.3250,3.4229,0.9976,0.0000,3.4229,0.9976,0.3250,3.4195,0.9959,0.3250,0.4911,0.4776,0,96.4783,125.9379,76.1781,0,0,80,0.9999
215,7174,detected,447.35,476.92,724.98,696.67,277.63,219.74,0.944,blue_hsv_shape,-0.9982,0.1043,3.5710,-0.9982,0.1043,3.5710,3.4223,0.9982,0.3250,3.4198,0.9963,0.3250,-1.1030,0.1380,4.0528,3.8789,1.1030,0.1678,-0.9982,0.1043,3.5710,3.4223,0.9982,0.3250,3.4223,0.9982,0.0000,3.4223,0.9982,0.3250,3.4198,0.9963,0.3250,0.4817,0.4685,0,94.1974,125.9323,76.1083,0,0,80,0.9998
216,7207,detected,447.06,476.58,724.98,696.75,277.92,220.17,0.944,blue_hsv_shape,-0.9984,0.1045,3.5704,-0.9984,0.1045,3.5704,3.4217,0.9984,0.3250,3.4199,0.9967,0.3250,-1.1013,0.1373,4.0449,3.8715,1.1013,0.1705,-0.9984,0.1045,3.5704,3.4217,0.9984,0.3250,3.4217,0.9984,0.0000,3.4217,0.9984,0.3250,3.4199,0.9967,0.3250,0.4744,0.4614,0,89.9725,126.0277,75.9841,0,0,80,0.9992
217,7241,detected,447.41,476.34,725.03,696.82,277.62,220.49,0.944,blue_hsv_shape,-0.9977,0.1046,3.5699,-0.9977,0.1046,3.5699,3.4212,0.9977,0.3250,3.4200,0.9970,0.3250,-1.0991,0.1369,4.0391,3.8660,1.0991,0.1724,-0.9977,0.1046,3.5699,3.4212,0.9977,0.3250,3.4212,0.9977,0.0000,3.4212,0.9977,0.3250,3.4200,0.9970,0.3250,0.4691,0.4562,0,88.1435,125.9127,75.8821,0,0,80,0.9997
218,7274,detected,447.66,476.17,725.05,696.89,277.39,220.72,0.944,blue_hsv_shape,-0.9972,0.1047,3.5695,-0.9972,0.1047,3.5695,3.4208,0.9972,0.3250,3.4200,0.9971,0.3250,-1.0976,0.1366,4.0349,3.8621,1.0976,0.1737,-0.9972,0.1047,3.5695,3.4208,0.9972,0.3250,3.4208,0.9972,0.0000,3.4208,0.9972,0.3250,3.4200,0.9971,0.3250,0.4654,0.4526,0,88.1223,125.9149,75.8822,0,0,80,1.0000
219,7307,detected,447.33,476.06,725.01,696.94,277.68,220.87,0.944,blue_hsv_shape,-0.9977,0.1048,3.5691,-0.9977,0.1048,3.5691,3.4204,0.9977,0.3250,3.4199,0.9973,0.3250,-1.0974,0.1364,4.0320,3.8593,1.0974,0.1747,-0.9977,0.1048,3.5691,3.4204,0.9977,0.3250,3.4204,0.9977,0.0000,3.4204,0.9977,0.3250,3.4199,0.9973,0.3250,0.4629,0.4501,0,88.9722,125.8496,75.6177,0,0,80,0.9994
220,7341,detected,447.62,476.00,725.03,696.97,277.41,220.97,0.944,blue_hsv_shape,-0.9972,0.1049,3.5689,-0.9972,0.1049,3.5689,3.4201,0.9972,0.3250,3.4198,0.9974,0.3250,-1.0964,0.1363,4.0303,3.8577,1.0964,0.1752,-0.9972,0.1049,3.5689,3.4201,0.9972,0.3250,3.4201,0.9972,0.0000,3.4201,0.9972,0.3250,3.4198,0.9974,0.3250,0.4614,0.4487,0,88.3366,125.8399,75.4642,0,0,80,0.9993
221,7374,detected,447.31,475.97,725.00,697.00,277.69,221.03,0.944,blue_hsv_shape,-0.9976,0.1049,3.5687,-0.9976,0.1049,3.5687,3.4199,0.9976,0.3250,3.4197,0.9975,0.3250,-1.0966,0.1363,4.0292,3.8566,1.0966,0.1755,-0.9976,0.1049,3.5687,3.4199,0.9976,0.3250,3.4199,0.9976,0.0000,3.4199,0.9976,0.3250,3.4197,0.9975,0.3250,0.4605,0.4478,0,85.1898,125.9315,75.2029,0,0,80,0.9984
222,7407,detected,447.12,475.96,724.99,697.01,277.87,221.05,0.944,blue_hsv_shape,-0.9978,0.1050,3.5686,-0.9978,0.1050,3.5686,3.4198,0.9978,0.3250,3.4196,0.9977,0.3250,-1.0968,0.1363,4.0287,3.8561,1.0968,0.1757,-0.9978,0.1050,3.5686,3.4198,0.9978,0.3250,3.4198,0.9978,0.0000,3.4198,0.9978,0.3250,3.4196,0.9977,0.3250,0.4601,0.4474,0,84.6380,125.8455,75.0475,0,0,80,0.9994
223,7441,detected,447.01,475.96,724.99,697.02,277.98,221.06,0.944,blue_hsv_shape,-0.9980,0.1050,3.5685,-0.9980,0.1050,3.5685,3.4198,0.9980,0.3250,3.4195,0.9978,0.3250,-1.0969,0.1363,4.0285,3.8560,1.0969,0.1757,-0.9980,0.1050,3.5685,3.4198,0.9980,0.3250,3.4198,0.9980,0.0000,3.4198,0.9980,0.3250,3.4195,0.9978,0.3250,0.4599,0.4473,0,84.6141,125.8472,75.0474,0,0,80,1.0000
224,7474,detected,446.95,474.91,725.00,689.04,278.04,214.13,0.942,blue_hsv_shape,-1.0132,0.0897,3.6254,-1.0132,0.0897,3.6254,3.4787,1.0132,0.3250,3.4305,1.0008,0.3250,-1.1328,0.1270,4.1601,3.9854,1.1328,0.1506,-1.0132,0.0897,3.6254,3.4787,1.0132,0.3250,3.4787,1.0132,0.0000,3.4787,1.0132,0.3250,3.4305,1.0008,0.3250,0.5346,0.5207,0,83.6612,125.8614,74.8671,0,0,80,0.9986
225,7508,detected,446.93,474.56,725.00,684.05,278.07,209.49,0.942,blue_hsv_shape,-1.0230,0.0800,3.6619,-1.0230,0.0800,3.6619,3.5164,1.0230,0.3250,3.4473,1.0052,0.3250,-1.1581,0.1216,4.2530,4.0766,1.1581,0.1318,-1.0230,0.0800,3.6619,3.5164,1.0230,0.3250,3.5164,1.0230,0.0000,3.5164,1.0230,0.3250,3.4473,1.0052,0.3250,0.5911,0.5763,0,81.4892,125.7654,74.6819,0,0,80,0.9991
226,7541,detected,446.92,470.28,725.01,681.34,278.08,211.06,0.925,blue_hsv_shape,-1.0283,0.0746,3.6820,-1.0283,0.0746,3.6820,3.5372,1.0283,0.3250,3.4660,1.0102,0.3250,-1.1495,0.1100,4.2217,4.0494,1.1495,0.1511,-1.0283,0.0746,3.6820,3.5372,1.0283,0.3250,3.5372,1.0283,0.0000,3.5372,1.0283,0.3250,3.4660,1.0102,0.3250,0.5398,0.5263,0,78.4914,125.7838,74.3765,0,0,80,0.9959
227,7574,detected,446.93,468.17,725.01,681.12,278.08,212.95,0.924,blue_hsv_shape,-1.0287,0.0741,3.6836,-1.0287,0.0741,3.6836,3.5389,1.0287,0.3250,3.4830,1.0146,0.3250,-1.1393,0.1054,4.1842,4.0144,1.1393,0.1652,-1.0287,0.0741,3.6836,3.5389,1.0287,0.3250,3.5389,1.0287,0.0000,3.5389,1.0287,0.3250,3.4830,1.0146,0.3250,0.5006,0.4882,0,75.7828,125.7429,74.0466,0,0,80,0.9955
228,7608,detected,446.94,466.99,725.01,681.44,278.07,214.45,0.924,blue_hsv_shape,-1.0281,0.0748,3.6813,-1.0281,0.0748,3.6813,3.5365,1.0281,0.3250,3.4974,1.0184,0.3250,-1.1313,0.1034,4.1550,3.9867,1.1313,0.1747,-1.0281,0.0748,3.6813,3.5365,1.0281,0.3250,3.5365,1.0281,0.0000,3.5365,1.0281,0.3250,3.4974,1.0184,0.3250,0.4737,0.4619,0,75.7478,125.7447,74.0461,0,0,80,0.9999
229,7641,detected,446.96,466.41,725.01,681.95,278.05,215.55,0.924,blue_hsv_shape,-1.0271,0.0758,3.6774,-1.0271,0.0758,3.6774,3.5325,1.0271,0.3250,3.5092,1.0215,0.3250,-1.1255,0.1028,4.1338,3.9663,1.1255,0.1808,-1.0271,0.0758,3.6774,3.5325,1.0271,0.3250,3.5325,1.0271,0.0000,3.5325,1.0271,0.3250,3.5092,1.0215,0.3250,0.4563,0.4448,0,75.1679,125.7680,73.7721,0,0,80,0.9957
230,7674,detected,448.32,466.07,723.65,687.79,275.33,221.72,0.921,blue_hsv_shape,-1.0156,0.0873,3.6345,-1.0156,0.0873,3.6345,3.4881,1.0156,0.3250,3.5111,1.0220,0.3250,-1.0940,0.1079,4.0179,3.8531,1.0940,0.2058,-1.0156,0.0873,3.6345,3.4881,1.0156,0.3250,3.4881,1.0156,0.0000,3.4881,1.0156,0.3250,3.5111,1.0220,0.3250,0.3834,0.3733,0,75.0583,126.2319,73.2077,0,0,80,0.9949
231,7708,detected,449.25,465.79,722.73,691.67,273.48,225.88,0.919,blue_hsv_shape,-1.0081,0.0948,3.6065,-1.0081,0.0948,3.6065,3.4590,1.0081,0.3250,3.5068,1.0209,0.3250,-1.0737,0.1111,3.9433,3.7802,1.0737,0.2221,-1.0081,0.0948,3.6065,3.4590,1.0081,0.3250,3.4590,1.0081,0.0000,3.4590,1.0081,0.3250,3.5068,1.0209,0.3250,0.3369,0.3278,0,73.4552,126.4317,72.9381,0,0,80,0.9998
232,7741,detected,448.41,466.56,722.53,694.16,274.12,227.60,0.921,blue_hsv_shape,-1.0048,0.0996,3.5886,-1.0048,0.0996,3.5886,3.4406,1.0048,0.3250,3.4989,1.0191,0.3250,-1.0670,0.1149,3.9130,3.7499,1.0670,0.2263,-1.0048,0.0996,3.5886,3.4406,1.0048,0.3250,3.4406,1.0048,0.0000,3.4406,1.0048,0.3250,3.4989,1.0191,0.3250,0.3244,0.3155,0,73.1001,126.6008,72.5596,0,0,80,0.9975
233,7774,detected,447.83,467.06,722.50,695.53,274.67,228.47,0.921,blue_hsv_shape,-1.0031,0.1022,3.5789,-1.0031,0.1022,3.5789,3.4305,1.0031,0.3250,3.4895,1.0171,0.3250,-1.0637,0.1171,3.8977,3.7346,1.0637,0.2281,-1.0031,0.1022,3.5789,3.4305,1.0031,0.3250,3.4305,1.0031,0.0000,3.4305,1.0031,0.3250,3.4895,1.0171,0.3250,0.3188,0.3101,0,73.0652,126.6004,72.5592,0,0,80,1.0000
234,7808,detected,447.46,456.58,722.52,695.45,275.05,238.86,0.883,blue_hsv_shape,-1.0037,0.1020,3.5795,-1.0037,0.1020,3.5795,3.4311,1.0037,0.3250,3.4813,1.0154,0.3250,-1.0179,0.0977,3.7281,3.5758,1.0179,0.2908,-1.0037,0.1020,3.5795,3.4311,1.0037,0.3250,3.4311,1.0037,0.0000,3.4311,1.0037,0.3250,3.4813,1.0154,0.3250,0.1486,0.1454,0,73.6814,126.6091,72.3887,0,0,80,0.9969
235,7841,detected,447.21,454.36,722.61,695.86,275.40,241.50,0.900,blue_hsv_shape,-1.0032,0.1028,3.5766,-1.0032,0.1028,3.5766,3.4281,1.0032,0.3250,3.4728,1.0136,0.3250,-1.0069,0.0942,3.6872,3.5372,1.0069,0.3047,-1.0032,0.1028,3.5766,3.4281,1.0032,0.3250,3.4281,1.0032,0.0000,3.4281,1.0032,0.3250,3.4728,1.0136,0.3250,0.1107,0.1092,0,73.9065,127.0120,72.0023,0,0,80,0.9950
236,7875,detected,447.05,453.25,722.71,696.05,275.66,242.81,0.900,blue_hsv_shape,-1.0029,0.1032,3.5752,-1.0029,0.1032,3.5752,3.4267,1.0029,0.3250,3.4648,1.0119,0.3250,-1.0016,0.0924,3.6673,3.5185,1.0016,0.3115,-1.0029,0.1032,3.5752,3.4267,1.0029,0.3250,3.4267,1.0029,0.0000,3.4267,1.0029,0.3250,3.4648,1.0119,0.3250,0.0922,0.0918,0,74.0668,127.3022,71.7275,0,0,80,0.9966
237,7908,detected,446.96,452.88,722.80,696.57,275.84,243.69,0.900,blue_hsv_shape,-1.0019,0.1042,3.5715,-1.0019,0.1042,3.5715,3.4229,1.0019,0.3250,3.4568,1.0102,0.3250,-0.9979,0.0923,3.6541,3.5057,0.9979,0.3151,-1.0019,0.1042,3.5715,3.4229,1.0019,0.3250,3.4229,1.0019,0.0000,3.4229,1.0019,0.3250,3.4568,1.0102,0.3250,0.0825,0.0829,0,74.0373,127.4185,71.5740,0,0,80,0.9981
238,7941,detected,446.92,452.88,722.87,696.34,275.95,243.45,0.900,blue_hsv_shape,-1.0023,0.1037,3.5732,-1.0023,0.1037,3.5732,3.4246,1.0023,0.3250,3.4499,1.0087,0.3250,-0.9989,0.0921,3.6576,3.5092,0.9989,0.3144,-1.0023,0.1037,3.5732,3.4246,1.0023,0.3250,3.4246,1.0023,0.0000,3.4246,1.0023,0.3250,3.4499,1.0087,0.3250,0.0844,0.0846,0,74.0210,127.4186,71.5737,0,0,80,1.0000
239,7975,detected,446.91,453.15,722.93,696.56,276.02,243.41,0.900,blue_hsv_shape,-1.0018,0.1042,3.5716,-1.0018,0.1042,3.5716,3.4229,1.0018,0.3250,3.4435,1.0072,0.3250,-0.9990,0.0928,3.6583,3.5096,0.9990,0.3136,-1.0018,0.1042,3.5716,3.4229,1.0018,0.3250,3.4229,1.0018,0.0000,3.4229,1.0018,0.3250,3.4435,1.0072,0.3250,0.0867,0.0867,0,73.8106,127.2770,71.4184,0,0,80,0.9954
240,8008,detected,447.87,448.78,723.50,695.85,275.63,247.07,0.887,blue_hsv_shape,-1.0010,0.1028,3.5767,-1.0010,0.1028,3.5767,3.4283,1.0010,0.3250,3.4389,1.0058,0.3250,-0.9822,0.0847,3.6044,3.4597,0.9822,0.3353,-1.0010,0.1028,3.5767,3.4283,1.0010,0.3250,3.4283,1.0010,0.0000,3.4283,1.0010,0.3250,3.4389,1.0058,0.3250,0.0277,0.0367,0,74.1608,127.5660,71.6887,0,0,80,0.9894
241,8041,detected,448.51,446.01,723.84,695.46,275.34,249.45,0.887,blue_hsv_shape,-1.0004,0.1020,3.5795,-1.0004,0.1020,3.5795,3.4312,1.0004,0.3250,3.4355,1.0045,0.3250,-0.9715,0.0798,3.5702,3.4279,0.9715,0.3489,-1.0004,0.1020,3.5795,3.4312,1.0004,0.3250,3.4312,1.0004,0.0000,3.4312,1.0004,0.3250,3.4355,1.0045,0.3250,0.0093,0.0291,0,74.0869,127.5687,71.6896,0,0,80,1.0000
242,8075,detected,448.89,444.44,724.03,695.28,275.14,250.84,0.887,blue_hsv_shape,-1.0000,0.1017,3.5809,-1.0000,0.1017,3.5809,3.4325,1.0000,0.3250,3.4329,1.0032,0.3250,-0.9653,0.0771,3.5505,3.4095,0.9653,0.3566,-1.0000,0.1017,3.5809,3.4325,1.0000,0.3250,3.4325,1.0000,0.0000,3.4325,1.0000,0.3250,3.4329,1.0032,0.3250,0.0304,0.0416,0,74.0102,127.5553,71.6264,0,0,80,0.9975
243,8108,detected,449.13,443.44,724.59,691.90,275.45,248.46,0.888,blue_hsv_shape,-1.0053,0.0952,3.6049,-1.0053,0.0952,3.6049,3.4575,1.0053,0.3250,3.4353,1.0031,0.3250,-0.9736,0.0721,3.5851,3.4442,0.9736,0.3524,-1.0053,0.0952,3.6049,3.4575,1.0053,0.3250,3.4575,1.0053,0.0000,3.4575,1.0053,0.3250,3.4353,1.0031,0.3250,0.0199,0.0343,0,73.6098,127.6027,71.9027,0,0,80,0.9958
