frame_id,timestamp_ms,x1,y1,x2,y2,status,track_state,occlusion_age,detector_source,x_cam,y_cam,z_cam,x_world,y_world,z_world,conf,x_world_raw,y_world_raw,z_world_raw,x_world_filt,y_world_filt,z_world_filt,sigma_x,sigma_y,sigma_z,mu_stationary,gate_d2
2532,84484,814.15,438.99,1140.09,707.87,detected,CONFIRMED,0,blue_hsv_shape,0.0350,0.1287,3.4800,3.3281,-0.0350,0.3250,0.855,3.3663,-0.0441,0.3250,3.3281,-0.0350,0.3250,0.0409,0.0409,0.0409,0.000,0.0692
2533,84518,815.28,441.55,1139.43,745.73,detected,CONFIRMED,0,blue_hsv_shape,0.0338,0.1337,3.4615,3.3089,-0.0338,0.3250,0.793,3.1205,-0.0419,0.3250,3.3089,-0.0338,0.3250,0.0413,0.0413,0.0413,0.000,0.0296
2534,84551,816.31,443.48,1138.52,776.17,detected,CONFIRMED,0,blue_hsv_shape,0.0327,0.1463,3.4141,3.2599,-0.0327,0.3250,0.791,2.9441,-0.0400,0.3250,3.2599,-0.0327,0.3250,0.0417,0.0417,0.0417,0.285,0.5796
2535,84585,816.91,445.46,1138.12,798.90,detected,STATIONARY,0,blue_hsv_shape,0.0318,0.1638,3.3491,3.1926,-0.0318,0.3250,0.791,2.8230,-0.0388,0.3250,3.1926,-0.0318,0.3250,0.0420,0.0420,0.0420,0.802,1.1678
2536,84618,818.00,446.12,1137.27,810.56,detected,CONFIRMED,0,blue_hsv_shape,0.0310,0.1827,3.2784,3.1194,-0.0310,0.3250,0.793,2.7641,-0.0384,0.3250,3.1194,-0.0310,0.3250,0.0422,0.0422,0.0422,0.389,0.0086
2537,84651,822.37,446.70,1140.55,814.63,detected,CONFIRMED,0,blue_hsv_shape,0.0319,0.2010,3.2103,3.0489,-0.0319,0.3250,0.792,2.7439,-0.0464,0.3250,3.0489,-0.0319,0.3250,0.0424,0.0424,0.0424,0.000,0.0231
2538,84685,817.74,447.07,1135.71,786.58,detected,CONFIRMED,0,blue_hsv_shape,0.0316,0.2119,3.1694,3.0066,-0.0316,0.3250,0.871,2.8876,-0.0378,0.3250,3.0066,-0.0316,0.3250,0.0419,0.0419,0.0419,0.000,0.3313
2539,84718,824.32,455.85,1135.90,797.96,detected,CONFIRMED,0,blue_hsv_shape,0.0325,0.2233,3.1268,2.9625,-0.0325,0.3250,0.798,2.8278,-0.0446,0.3250,2.9625,-0.0325,0.3250,0.0421,0.0421,0.0421,0.000,2.9216
2540,84751,825.45,459.29,1132.40,822.36,detected,CONFIRMED,0,blue_hsv_shape,0.0327,0.2388,3.0691,2.9027,-0.0327,0.3250,0.795,2.7064,-0.0405,0.3250,2.9027,-0.0327,0.3250,0.0422,0.0422,0.0422,0.000,1.0299
2541,84785,830.32,452.74,1136.93,784.06,detected,CONFIRMED,0,blue_hsv_shape,0.0357,0.2437,3.0510,2.8839,-0.0357,0.3250,0.851,2.9011,-0.0536,0.3250,2.8839,-0.0357,0.3250,0.0419,0.0419,0.0419,0.000,0.2971
2542,84818,831.65,455.96,1132.98,760.16,detected,CONFIRMED,0,blue_hsv_shape,0.0382,0.2408,3.0616,2.8949,-0.0382,0.3250,0.869,3.0347,-0.0526,0.3250,2.8949,-0.0382,0.3250,0.0416,0.0416,0.0416,0.000,0.5073
2543,84852,832.62,451.74,1133.26,751.06,detected,CONFIRMED,0,blue_hsv_shape,0.0409,0.2356,3.0810,2.9151,-0.0409,0.3250,0.848,3.0883,-0.0549,0.3250,2.9151,-0.0409,0.3250,0.0414,0.0414,0.0414,0.000,0.2704
2544,84885,837.70,447.41,1136.58,728.68,detected,CONFIRMED,0,blue_hsv_shape,0.0456,0.2240,3.1242,2.9598,-0.0456,0.3250,0.846,3.2272,-0.0674,0.3250,2.9598,-0.0456,0.3250,0.0413,0.0413,0.0413,0.199,0.1426
2545,84918,842.53,445.63,1137.97,713.34,detected,STATIONARY,0,blue_hsv_shape,0.0516,0.2087,3.1814,3.0190,-0.0516,0.3250,0.841,3.3287,-0.0772,0.3250,3.0190,-0.0516,0.3250,0.0412,0.0412,0.0412,0.768,0.1183
2546,84952,847.15,443.61,1137.94,702.05,detected,CONFIRMED,0,blue_hsv_shape,0.0583,0.1912,3.2469,3.0868,-0.0583,0.3250,0.839,3.4069,-0.0848,0.3250,3.0868,-0.0583,0.3250,0.0412,0.0412,0.0412,0.603,0.3104
2547,84985,846.93,442.00,1133.93,697.27,detected,CONFIRMED,0,blue_hsv_shape,0.0633,0.1738,3.3117,3.1538,-0.0633,0.3250,0.834,3.4411,-0.0800,0.3250,3.1538,-0.0633,0.3250,0.0413,0.0413,0.0413,0.078,0.8293
2548,85018,853.80,430.02,1111.20,721.09,detected,CONFIRMED,0,dark_rect_shape,0.0636,0.1657,3.3418,3.1851,-0.0636,0.3250,0.850,3.2768,-0.0567,0.3250,3.1851,-0.0636,0.3250,0.0412,0.0412,0.0412,0.000,1.3502
2549,85052,854.69,436.23,1114.40,752.99,detected,CONFIRMED,0,blue_hsv_shape,0.0641,0.1674,3.3355,3.1785,-0.0641,0.3250,0.769,3.0767,-0.0585,0.3250,3.1785,-0.0641,0.3250,0.0417,0.0417,0.0417,0.070,4.7886
2550,85085,856.32,444.07,1118.96,800.27,detected,CONFIRMED,0,blue_hsv_shape,0.0649,0.1804,3.2871,3.1285,-0.0649,0.3250,0.770,2.8159,-0.0611,0.3250,3.1285,-0.0649,0.3250,0.0422,0.0422,0.0422,0.578,17.2872
2551,85118,858.91,442.80,1121.80,804.92,detected,STATIONARY,0,blue_hsv_shape,0.0664,0.1940,3.2363,3.0758,-0.0664,0.3250,0.778,2.7922,-0.0666,0.3250,3.0758,-0.0664,0.3250,0.0425,0.0425,0.0425,0.850,3.1751
2552,85152,860.69,441.61,1123.97,806.16,detected,CONFIRMED,0,blue_hsv_shape,0.0684,0.2070,3.1878,3.0256,-0.0684,0.3250,0.779,2.7859,-0.0708,0.3250,3.0256,-0.0684,0.3250,0.0427,0.0427,0.0427,0.485,1.7120
2553,85185,860.04,443.36,1122.84,806.90,detected,CONFIRMED,0,blue_hsv_shape,0.0697,0.2191,3.1427,2.9789,-0.0697,0.3250,0.779,2.7822,-0.0688,0.3250,2.9789,-0.0697,0.3250,0.0429,0.0429,0.0429,0.148,1.7149
2554,85219,859.02,442.73,1122.07,759.42,detected,CONFIRMED,0,blue_hsv_shape,0.0714,0.2182,3.1460,2.9824,-0.0714,0.3250,0.835,3.0389,-0.0720,0.3250,2.9824,-0.0714,0.3250,0.0425,0.0425,0.0425,0.257,0.0852
2555,85252,861.96,445.63,1121.89,730.48,detected,CONFIRMED,0,blue_hsv_shape,0.0740,0.2086,3.1817,3.0193,-0.0740,0.3250,0.834,3.2155,-0.0791,0.3250,3.0193,-0.0740,0.3250,0.0423,0.0423,0.0423,0.623,0.0615
2556,85285,867.02,448.35,1122.75,749.40,detected,STATIONARY,0,blue_hsv_shape,0.0770,0.2061,3.1911,3.0290,-0.0770,0.3250,0.773,3.0981,-0.0837,0.3250,3.0290,-0.0770,0.3250,0.0426,0.0426,0.0426,0.721,1.4233
2557,85319,870.40,451.09,1121.65,765.74,detected,CONFIRMED,0,blue_hsv_shape,0.0796,0.2079,3.1846,3.0223,-0.0796,0.3250,0.771,3.0024,-0.0841,0.3250,3.0223,-0.0796,0.3250,0.0428,0.0428,0.0428,0.689,0.2349
2558,85352,874.43,454.94,1122.63,777.89,detected,CONFIRMED,0,blue_hsv_shape,0.0827,0.2126,3.1669,3.0040,-0.0827,0.3250,0.799,2.9344,-0.0882,0.3250,3.0040,-0.0827,0.3250,0.0428,0.0428,0.0428,0.571,1.4509
2559,85385,874.08,453.09,1119.63,784.01,detected,CONFIRMED,0,blue_hsv_shape,0.0845,0.2181,3.1464,2.9827,-0.0845,0.3250,0.771,2.9012,-0.0836,0.3250,2.9827,-0.0845,0.3250,0.0430,0.0430,0.0430,0.441,0.8281
2560,85419,876.16,453.75,1119.43,743.99,detected,CONFIRMED,0,blue_hsv_shape,0.0874,0.2121,3.1688,3.0060,-0.0874,0.3250,0.835,3.1309,-0.0915,0.3250,3.0060,-0.0874,0.3250,0.0426,0.0426,0.0426,0.663,0.0835
2561,85452,876.29,453.79,1118.32,716.92,detected,STATIONARY,0,blue_hsv_shape,0.0904,0.1982,3.2205,3.0594,-0.0904,0.3250,0.835,3.3044,-0.0946,0.3250,3.0594,-0.0904,0.3250,0.0423,0.0423,0.0423,0.740,0.0990
2562,85485,878.91,456.89,1117.84,701.42,detected,CONFIRMED,0,blue_hsv_shape,0.0939,0.1809,3.2852,3.1265,-0.0939,0.3250,0.833,3.4114,-0.1001,0.3250,3.1265,-0.0939,0.3250,0.0421,0.0421,0.0421,0.249,0.5995
2563,85519,881.31,458.96,1116.68,692.18,detected,CONFIRMED,0,blue_hsv_shape,0.0975,0.1624,3.3543,3.1980,-0.0975,0.3250,0.832,3.4780,-0.1035,0.3250,3.1980,-0.0975,0.3250,0.0419,0.0419,0.0419,0.000,0.5504
2564,85552,885.55,475.61,1098.03,722.33,detected,CONFIRMED,0,dark_rect_shape,0.0962,0.1559,3.3783,3.2229,-0.0962,0.3250,0.835,3.2684,-0.0799,0.3250,3.2229,-0.0962,0.3250,0.0418,0.0418,0.0418,0.000,1.5272
2565,85586,887.76,481.55,1083.98,743.28,detected,CONFIRMED,0,dark_rect_shape,0.0918,0.1568,3.3752,3.2196,-0.0918,0.3250,0.839,3.1354,-0.0627,0.3250,3.2196,-0.0918,0.3250,0.0416,0.0416,0.0416,0.000,1.4629
2566,85619,886.71,472.10,1093.08,722.17,detected,CONFIRMED,0,blue_hsv_shape,0.0899,0.1515,3.3947,3.2398,-0.0899,0.3250,0.827,3.2696,-0.0751,0.3250,3.2398,-0.0899,0.3250,0.0416,0.0416,0.0416,0.000,1.7352
2567,85652,888.25,466.12,1103.11,708.87,detected,CONFIRMED,0,blue_hsv_shape,0.0911,0.1430,3.4267,3.2730,-0.0911,0.3250,0.823,3.3592,-0.0918,0.3250,3.2730,-0.0911,0.3250,0.0416,0.0416,0.0416,0.000,2.4310
2568,85686,888.78,459.15,1110.28,717.95,detected,CONFIRMED,0,blue_hsv_shape,0.0936,0.1384,3.4438,3.2907,-0.0936,0.3250,0.815,3.2974,-0.1001,0.3250,3.2907,-0.0936,0.3250,0.0417,0.0417,0.0417,0.000,0.3284
2569,85719,886.69,454.35,1112.50,723.88,detected,CONFIRMED,0,blue_hsv_shape,0.0956,0.1364,3.4513,3.2984,-0.0956,0.3250,0.816,3.2582,-0.0992,0.3250,3.2984,-0.0956,0.3250,0.0418,0.0418,0.0418,0.000,0.2922
2570,85752,887.91,452.45,1117.65,729.31,detected,CONFIRMED,0,blue_hsv_shape,0.0986,0.1365,3.4507,3.2978,-0.0986,0.3250,0.817,3.2229,-0.1062,0.3250,3.2978,-0.0986,0.3250,0.0418,0.0418,0.0418,0.000,0.2578
2571,85786,887.15,451.17,1120.83,731.73,detected,CONFIRMED,0,blue_hsv_shape,0.1016,0.1377,3.4462,3.2931,-0.1016,0.3250,0.818,3.2074,-0.1087,0.3250,3.2931,-0.1016,0.3250,0.0418,0.0418,0.0418,0.000,0.7877
2572,85819,888.38,449.43,1124.71,715.33,detected,CONFIRMED,0,blue_hsv_shape,0.1061,0.1341,3.4597,3.3071,-0.1061,0.3250,0.859,3.3149,-0.1184,0.3250,3.3071,-0.1061,0.3250,0.0416,0.0416,0.0416,0.000,1.3992
2573,85853,888.44,455.46,1125.86,708.67,detected,CONFIRMED,0,blue_hsv_shape,0.1106,0.1289,3.4791,3.3272,-0.1106,0.3250,0.866,3.3604,-0.1214,0.3250,3.3272,-0.1106,0.3250,0.0413,0.0413,0.0413,0.000,0.4374
2574,85886,887.49,456.61,1127.14,699.10,detected,CONFIRMED,0,blue_hsv_shape,0.1148,0.1213,3.5077,3.3568,-0.1148,0.3250,0.871,3.4277,-0.1240,0.3250,3.3568,-0.1148,0.3250,0.0411,0.0411,0.0411,0.000,1.2870
2575,85919,888.76,456.39,1129.71,688.12,detected,CONFIRMED,0,blue_hsv_shape,0.1199,0.1109,3.5465,3.3969,-0.1199,0.3250,0.866,3.5079,-0.1317,0.3250,3.3969,-0.1199,0.3250,0.0409,0.0409,0.0409,0.000,0.2718
2576,85953,887.52,455.31,1129.13,682.74,detected,CONFIRMED,0,blue_hsv_shape,0.1240,0.1000,3.5870,3.4389,-0.1240,0.3250,0.863,3.5484,-0.1306,0.3250,3.4389,-0.1240,0.3250,0.0408,0.0408,0.0408,0.000,1.0257
2577,85986,883.78,454.68,1126.47,678.61,detected,CONFIRMED,0,blue_hsv_shape,0.1261,0.0892,3.6276,3.4809,-0.1261,0.3250,0.861,3.5800,-0.1229,0.3250,3.4809,-0.1261,0.3250,0.0408,0.0408,0.0408,0.000,0.0767
2578,86019,887.37,453.76,1130.58,673.88,detected,CONFIRMED,0,blue_hsv_shape,0.1299,0.0780,3.6691,3.5239,-0.1299,0.3250,0.869,3.6168,-0.1346,0.3250,3.5239,-0.1299,0.3250,0.0407,0.0407,0.0407,0.000,0.7537
2579,86053,887.76,456.20,1132.02,672.18,detected,CONFIRMED,0,blue_hsv_shape,0.1336,0.0679,3.7070,3.5631,-0.1336,0.3250,0.872,3.6302,-0.1376,0.3250,3.5631,-0.1336,0.3250,0.0406,0.0406,0.0406,0.000,0.1835
2580,86086,890.67,451.71,1115.89,689.86,detected,CONFIRMED,0,dark_rect_shape,0.1328,0.0656,3.7156,3.5721,-0.1328,0.3250,0.844,3.4950,-0.1154,0.3250,3.5721,-0.1328,0.3250,0.0407,0.0407,0.0407,0.000,3.5665
2581,86119,890.46,452.65,1122.87,680.11,detected,CONFIRMED,0,blue_hsv_shape,0.1337,0.0607,3.7338,3.5909,-0.1337,0.3250,0.866,3.5685,-0.1267,0.3250,3.5909,-0.1337,0.3250,0.0406,0.0406,0.0406,0.000,0.3058
2582,86153,890.92,454.13,1127.84,673.18,detected,CONFIRMED,0,blue_hsv_shape,0.1360,0.0542,3.7578,3.6158,-0.1360,0.3250,0.870,3.6223,-0.1359,0.3250,3.6158,-0.1360,0.3250,0.0406,0.0406,0.0406,0.000,0.2238
2583,86186,888.07,456.19,1129.05,680.89,detected,CONFIRMED,0,blue_hsv_shape,0.1372,0.0518,3.7670,3.6252,-0.1372,0.3250,0.867,3.5625,-0.1317,0.3250,3.6252,-0.1372,0.3250,0.0406,0.0406,0.0406,0.000,1.8707
2584,86220,888.99,457.74,1131.90,679.40,detected,CONFIRMED,0,blue_hsv_shape,0.1390,0.0496,3.7753,3.6338,-0.1390,0.3250,0.868,3.5739,-0.1372,0.3250,3.6338,-0.1390,0.3250,0.0405,0.0405,0.0405,0.000,0.2610
2585,86253,886.53,459.45,1130.65,675.22,detected,CONFIRMED,0,blue_hsv_shape,0.1397,0.0465,3.7868,3.6457,-0.1397,0.3250,0.870,3.6063,-0.1332,0.3250,3.6457,-0.1397,0.3250,0.0405,0.0405,0.0405,0.000,0.0280
2586,86286,884.02,458.19,1129.68,670.94,detected,CONFIRMED,0,blue_hsv_shape,0.1395,0.0426,3.8015,3.6609,-0.1395,0.3250,0.868,3.6402,-0.1295,0.3250,3.6609,-0.1395,0.3250,0.0405,0.0405,0.0405,0.000,0.0188
2587,86320,883.39,456.96,1129.10,668.76,detected,CONFIRMED,0,blue_hsv_shape,0.1390,0.0386,3.8162,3.6762,-0.1390,0.3250,0.865,3.6576,-0.1283,0.3250,3.6762,-0.1390,0.3250,0.0405,0.0405,0.0405,0.000,0.0529
2588,86353,886.10,457.60,1131.67,668.66,detected,CONFIRMED,0,blue_hsv_shape,0.1397,0.0354,3.8280,3.6884,-0.1397,0.3250,0.867,3.6583,-0.1357,0.3250,3.6884,-0.1397,0.3250,0.0405,0.0405,0.0405,0.000,0.2055
2589,86386,887.08,457.00,1134.13,667.39,detected,CONFIRMED,0,blue_hsv_shape,0.1411,0.0325,3.8389,3.6997,-0.1411,0.3250,0.868,3.6685,-0.1408,0.3250,3.6997,-0.1411,0.3250,0.0405,0.0405,0.0405,0.000,0.1244
2590,86420,887.64,457.52,1135.64,679.71,detected,CONFIRMED,0,blue_hsv_shape,0.1422,0.0348,3.8303,3.6907,-0.1422,0.3250,0.865,3.5715,-0.1403,0.3250,3.6907,-0.1422,0.3250,0.0405,0.0405,0.0405,0.000,1.4848
2591,86453,892.83,458.86,1140.50,688.69,detected,CONFIRMED,0,blue_hsv_shape,0.1451,0.0405,3.8090,3.6687,-0.1451,0.3250,0.866,3.5035,-0.1514,0.3250,3.6687,-0.1451,0.3250,0.0405,0.0405,0.0405,0.032,0.9269
2592,86486,893.18,454.28,1141.36,679.84,detected,CONFIRMED,0,blue_hsv_shape,0.1483,0.0428,3.8006,3.6601,-0.1483,0.3250,0.861,3.5704,-0.1556,0.3250,3.6601,-0.1483,0.3250,0.0405,0.0405,0.0405,0.199,0.0061
2593,86520,893.18,452.39,1141.64,674.13,detected,CONFIRMED,0,blue_hsv_shape,0.1514,0.0430,3.7999,3.6593,-0.1514,0.3250,0.862,3.6148,-0.1577,0.3250,3.6593,-0.1514,0.3250,0.0406,0.0406,0.0406,0.280,0.0027
2594,86553,893.03,449.98,1141.60,669.31,detected,CONFIRMED,0,blue_hsv_shape,0.1543,0.0415,3.8053,3.6649,-0.1543,0.3250,0.860,3.6530,-0.1589,0.3250,3.6649,-0.1543,0.3250,0.0406,0.0406,0.0406,0.300,0.0277
2595,86587,891.90,448.21,1141.33,666.27,detected,CONFIRMED,0,blue_hsv_shape,0.1566,0.0393,3.8138,3.6737,-0.1566,0.3250,0.859,3.6774,-0.1579,0.3250,3.6737,-0.1566,0.3250,0.0406,0.0406,0.0406,0.293,0.0152
2596,86620,891.07,448.32,1141.06,665.98,detected,CONFIRMED,0,blue_hsv_shape,0.1583,0.0373,3.8212,3.6813,-0.1583,0.3250,0.855,3.6798,-0.1565,0.3250,3.6813,-0.1583,0.3250,0.0407,0.0407,0.0407,0.296,0.0237
2597,86653,893.38,445.67,1142.83,663.12,detected,CONFIRMED,0,blue_hsv_shape,0.1608,0.0346,3.8313,3.6918,-0.1608,0.3250,0.854,3.7031,-0.1631,0.3250,3.6918,-0.1608,0.3250,0.0407,0.0407,0.0407,0.274,0.0392
2598,86687,893.04,448.08,1143.75,665.90,detected,CONFIRMED,0,blue_hsv_shape,0.1628,0.0334,3.8358,3.6965,-0.1628,0.3250,0.854,3.6804,-0.1630,0.3250,3.6965,-0.1628,0.3250,0.0407,0.0407,0.0407,0.304,0.2400
2599,86720,891.80,446.35,1144.21,664.50,detected,CONFIRMED,0,blue_hsv_shape,0.1644,0.0319,3.8412,3.7021,-0.1644,0.3250,0.854,3.6918,-0.1624,0.3250,3.7021,-0.1644,0.3250,0.0408,0.0408,0.0408,0.324,0.0064
2600,86753,888.33,446.63,1142.62,675.53,detected,CONFIRMED,0,blue_hsv_shape,0.1640,0.0346,3.8312,3.6917,-0.1640,0.3250,0.812,3.6039,-0.1520,0.3250,3.6917,-0.1640,0.3250,0.0411,0.0411,0.0411,0.478,3.3431
2601,86787,890.52,444.78,1146.11,682.73,detected,CONFIRMED,0,blue_hsv_shape,0.1643,0.0397,3.8121,3.6720,-0.1643,0.3250,0.811,3.5483,-0.1576,0.3250,3.6720,-0.1643,0.3250,0.0413,0.0413,0.0413,0.688,2.5666
2602,86820,892.16,448.37,1149.38,690.64,detected,STATIONARY,0,blue_hsv_shape,0.1652,0.0473,3.7838,3.6426,-0.1652,0.3250,0.817,3.4890,-0.1618,0.3250,3.6426,-0.1652,0.3250,0.0415,0.0415,0.0415,0.868,1.4468
2603,86854,894.13,448.78,1152.38,694.06,detected,CONFIRMED,0,blue_hsv_shape,0.1669,0.0554,3.7535,3.6112,-0.1669,0.3250,0.816,3.4639,-0.1673,0.3250,3.6112,-0.1669,0.3250,0.0416,0.0416,0.0416,0.702,1.4605
2604,86887,889.62,446.94,1148.45,693.03,detected,CONFIRMED,0,blue_hsv_shape,0.1663,0.0625,3.7271,3.5839,-0.1663,0.3250,0.817,3.4714,-0.1564,0.3250,3.5839,-0.1663,0.3250,0.0417,0.0417,0.0417,0.513,0.5676
2605,86920,890.45,446.67,1150.38,712.22,detected,CONFIRMED,0,blue_hsv_shape,0.1653,0.0750,3.6804,3.5356,-0.1653,0.3250,0.813,3.3358,-0.1546,0.3250,3.5356,-0.1653,0.3250,0.0418,0.0418,0.0418,0.157,0.2926
2606,86954,889.71,445.49,1151.52,725.42,detected,CONFIRMED,0,blue_hsv_shape,0.1638,0.0902,3.6235,3.4767,-0.1638,0.3250,0.812,3.2477,-0.1515,0.3250,3.4767,-0.1638,0.3250,0.0419,0.0419,0.0419,0.000,0.4817
2607,86987,888.84,444.30,1153.53,727.89,detected,CONFIRMED,0,blue_hsv_shape,0.1624,0.1047,3.5696,3.4209,-0.1624,0.3250,0.817,3.2317,-0.1523,0.3250,3.4209,-0.1624,0.3250,0.0419,0.0419,0.0419,0.000,0.1592
2608,87020,890.13,442.53,1162.98,728.05,detected,CONFIRMED,0,blue_hsv_shape,0.1635,0.1175,3.5218,3.3713,-0.1635,0.3250,0.820,3.2306,-0.1656,0.3250,3.3713,-0.1635,0.3250,0.0419,0.0419,0.0419,0.000,0.1224
2609,87054,888.98,440.97,1169.04,714.99,detected,CONFIRMED,0,blue_hsv_shape,0.1663,0.1247,3.4951,3.3437,-0.1663,0.3250,0.817,3.3168,-0.1757,0.3250,3.3437,-0.1663,0.3250,0.0419,0.0419,0.0419,0.000,1.0624
2610,87087,885.38,453.81,1134.75,703.56,detected,CONFIRMED,0,blue_hsv_shape,0.1603,0.1269,3.4869,3.3352,-0.1603,0.3250,0.838,3.3960,-0.1301,0.3250,3.3352,-0.1603,0.3250,0.0418,0.0418,0.0418,0.000,2.9317
2611,87120,885.16,464.14,1112.97,696.10,detected,CONFIRMED,0,blue_hsv_shape,0.1499,0.1258,3.4907,3.3392,-0.1499,0.3250,0.841,3.4494,-0.1029,0.3250,3.3392,-0.1499,0.3250,0.0416,0.0416,0.0416,0.000,2.8109
2612,87154,887.91,469.93,1102.03,688.65,detected,CONFIRMED,0,blue_hsv_shape,0.1387,0.1218,3.5056,3.3546,-0.1387,0.3250,0.846,3.5041,-0.0934,0.3250,3.3546,-0.1387,0.3250,0.0415,0.0415,0.0415,0.000,1.6415
2613,87187,889.43,474.11,1094.99,669.15,detected,CONFIRMED,0,blue_hsv_shape,0.1275,0.1097,3.5507,3.4013,-0.1275,0.3250,0.897,3.6546,-0.0893,0.3250,3.4013,-0.1275,0.3250,0.0410,0.0410,0.0410,0.189,7.8481
2614,87221,890.52,476.86,1090.53,657.82,detected,CONFIRMED,0,blue_hsv_shape,0.1174,0.0944,3.6081,3.4607,-0.1174,0.3250,0.896,3.7473,-0.0866,0.3250,3.4607,-0.1174,0.3250,0.0407,0.0407,0.0407,0.642,2.2770
2615,87254,893.64,478.52,1094.49,651.41,detected,CONFIRMED,0,blue_hsv_shape,0.1108,0.0781,3.6689,3.5237,-0.1108,0.3250,0.894,3.8016,-0.0979,0.3250,3.5237,-0.1108,0.3250,0.0405,0.0405,0.0405,0.514,0.6963
2616,87287,891.08,479.25,1090.02,647.36,detected,CONFIRMED,0,blue_hsv_shape,0.1035,0.0618,3.7296,3.5865,-0.1035,0.3250,0.901,3.8367,-0.0885,0.3250,3.5865,-0.1035,0.3250,0.0402,0.0402,0.0402,0.068,0.7206
2617,87321,889.92,477.72,1094.51,647.94,detected,CONFIRMED,0,blue_hsv_shape,0.0982,0.0478,3.7819,3.6406,-0.0982,0.3250,0.898,3.8317,-0.0932,0.3250,3.6406,-0.0982,0.3250,0.0401,0.0401,0.0401,0.000,1.7027
2618,87354,890.88,478.14,1098.36,661.25,detected,CONFIRMED,0,blue_hsv_shape,0.0945,0.0412,3.8065,3.6662,-0.0945,0.3250,0.843,3.7188,-0.0975,0.3250,3.6662,-0.0945,0.3250,0.0403,0.0403,0.0403,0.000,1.2533
2619,87387,892.44,477.24,1103.43,672.35,detected,CONFIRMED,0,blue_hsv_shape,0.0928,0.0395,3.8127,3.6726,-0.0928,0.3250,0.839,3.6290,-0.1045,0.3250,3.6726,-0.0928,0.3250,0.0405,0.0405,0.0405,0.000,1.9546
2620,87421,891.37,475.02,1105.16,679.79,detected,CONFIRMED,0,blue_hsv_shape,0.0915,0.0410,3.8072,3.6669,-0.0915,0.3250,0.838,3.5710,-0.1040,0.3250,3.6669,-0.0915,0.3250,0.0407,0.0407,0.0407,0.000,1.8827
2621,87454,889.58,474.08,1106.26,686.12,detected,CONFIRMED,0,blue_hsv_shape,0.0903,0.0449,3.7927,3.6518,-0.0903,0.3250,0.837,3.5230,-0.1018,0.3250,3.6518,-0.0903,0.3250,0.0409,0.0409,0.0409,0.109,2.2081
2622,87487,890.31,473.94,1109.84,700.97,detected,CONFIRMED,0,blue_hsv_shape,0.0900,0.0538,3.7594,3.6174,-0.0900,0.3250,0.843,3.4145,-0.1046,0.3250,3.6174,-0.0900,0.3250,0.0410,0.0410,0.0410,0.468,1.4135
2623,87521,887.80,475.31,1109.20,712.76,detected,STATIONARY,0,blue_hsv_shape,0.0889,0.0658,3.7146,3.5710,-0.0889,0.3250,0.838,3.3325,-0.0984,0.3250,3.5710,-0.0889,0.3250,0.0411,0.0411,0.0411,0.750,1.3550
2624,87554,887.02,471.66,1108.70,718.64,detected,CONFIRMED,0,blue_hsv_shape,0.0878,0.0788,3.6662,3.5209,-0.0878,0.3250,0.844,3.2929,-0.0958,0.3250,3.5209,-0.0878,0.3250,0.0411,0.0411,0.0411,0.520,2.4170
2625,87588,892.45,471.03,1115.00,725.05,detected,CONFIRMED,0,blue_hsv_shape,0.0894,0.0924,3.6153,3.4682,-0.0894,0.3250,0.840,3.2505,-0.1093,0.3250,3.4682,-0.0894,0.3250,0.0411,0.0411,0.0411,0.148,4.3930
2626,87621,895.82,472.10,1116.28,713.24,detected,CONFIRMED,0,blue_hsv_shape,0.0926,0.1010,3.5835,3.4352,-0.0926,0.3250,0.840,3.3291,-0.1176,0.3250,3.4352,-0.0926,0.3250,0.0412,0.0412,0.0412,0.000,0.1736
2627,87654,894.82,459.06,1104.46,744.20,detected,CONFIRMED,0,dark_rect_shape,0.0918,0.1177,3.5209,3.3705,-0.0918,0.3250,0.837,3.1295,-0.0959,0.3250,3.3705,-0.0918,0.3250,0.0412,0.0412,0.0412,0.000,0.5851
2628,87688,892.71,461.71,1104.65,725.75,detected,CONFIRMED,0,blue_hsv_shape,0.0913,0.1272,3.4856,3.3339,-0.0913,0.3250,0.836,3.2460,-0.0966,0.3250,3.3339,-0.0913,0.3250,0.0413,0.0413,0.0413,0.000,1.1444
2629,87721,892.08,462.68,1105.09,711.46,detected,CONFIRMED,0,blue_hsv_shape,0.0914,0.1309,3.4717,3.3195,-0.0914,0.3250,0.835,3.3414,-0.0988,0.3250,3.3195,-0.0914,0.3250,0.0413,0.0413,0.0413,0.000,2.0596
2630,87754,892.54,466.00,1105.61,702.83,detected,CONFIRMED,0,blue_hsv_shape,0.0921,0.1311,3.4711,3.3189,-0.0921,0.3250,0.836,3.4013,-0.1017,0.3250,3.3189,-0.0921,0.3250,0.0413,0.0413,0.0413,0.000,0.3214
2631,87788,891.62,472.48,1105.84,736.45,detected,CONFIRMED,0,blue_hsv_shape,0.0916,0.1406,3.4354,3.2820,-0.0916,0.3250,0.771,3.1776,-0.0950,0.3250,3.2820,-0.0916,0.3250,0.0418,0.0418,0.0418,0.000,0.4894
2632,87821,891.31,474.64,1106.15,761.12,detected,CONFIRMED,0,blue_hsv_shape,0.0906,0.1554,3.3802,3.2248,-0.0906,0.3250,0.770,3.0289,-0.0911,0.3250,3.2248,-0.0906,0.3250,0.0422,0.0422,0.0422,0.000,0.2440
